,NDVI,EVI,SolarZenith,longitude,latitude,date
381,2824.0,1988.0,2363.0,-120.03305555,36.93805555,2010-07-05
382,3494.0,2468.0,2353.0,-119.87611111,36.92805555,2010-07-05
383,5795.0,3967.0,2215.0,-120.83194444,37.39694444,2010-07-05
384,3236.0,2131.0,2140.0,-120.08305555,36.96805555,2010-07-05
385,2555.0,1824.0,2137.0,-120.05611111,36.93805555,2010-07-05
386,2855.0,1597.0,2126.0,-119.83111111,36.96694444,2010-07-06
387,4194.0,2845.0,2213.0,-120.96305555,37.26611111,2010-07-06
388,2144.0,1517.0,2219.0,-121.02,37.09388888,2010-07-06
389,3152.0,2155.0,2356.0,-119.97694444,36.88,2010-07-10
390,6410.0,4689.0,2429.0,-120.50194444,37.49305555,2010-07-11
391,2939.0,1899.0,2192.0,-120.52805555,37.33194444,2010-07-12
392,3833.0,2749.0,2228.0,-120.77805555,37.395,2010-07-12
393,3104.0,2076.0,2156.0,-120.21,37.08388888,2010-07-12
394,4540.0,3211.0,2219.0,-120.81611111,37.465,2010-07-13
395,2743.0,1823.0,2201.0,-120.61388888,37.38611111,2010-07-13
396,5441.0,3447.0,2190.0,-120.51694444,37.31194444,2010-07-14
397,2691.0,1789.0,2202.0,-120.61111111,37.38888888,2010-07-14
398,3529.0,2542.0,2419.0,-120.52194444,37.33888888,2010-07-15
399,6954.0,4762.0,2222.0,-120.54194444,37.49194444,2010-07-16
400,2873.0,1865.0,2726.0,-120.46111111,37.39694444,2010-07-26
401,2803.0,1682.0,2389.0,-119.83111111,36.96694444,2010-07-28
402,3615.0,2572.0,2657.0,-119.94694444,36.85111111,2010-07-28
403,2620.0,1639.0,2388.0,-119.79388888,36.96694444,2010-07-28
404,2803.0,1682.0,2389.0,-119.83111111,36.96694444,2010-07-28
405,1148.0,815.0,2459.0,-120.56611111,37.36888888,2010-07-28
406,2055.0,1429.0,2526.0,-121.01611111,37.09305555,2010-07-29
407,5139.0,3667.0,2682.0,-120.42888888,36.85805555,2010-07-29
408,6494.0,5269.0,2465.0,-120.62194444,37.39694444,2010-07-30
409,5233.0,3449.0,2422.0,-120.26111111,37.08388888,2010-07-31
410,2208.0,1390.0,3062.0,-120.07388888,36.97694444,2010-08-13
411,3275.0,2266.0,2740.0,-119.94694444,36.85111111,2010-08-13
412,3787.0,2555.0,2824.0,-120.745,37.40194444,2010-08-15
413,5215.0,3401.0,2777.0,-120.28305555,37.1,2010-08-15
414,4761.0,3000.0,2925.0,-120.54,37.375,2010-08-16
415,3696.0,2468.0,2771.0,-120.20805555,37.07611111,2010-08-17
416,4452.0,3096.0,2940.0,-120.78305555,37.43694444,2010-08-18
417,4031.0,2263.0,3080.0,-120.18388888,37.12694444,2010-08-19
418,2854.0,1912.0,3580.0,-120.57611111,37.33388888,2010-08-25
419,3877.0,2684.0,3513.0,-119.79388888,36.92305555,2010-08-26
420,2210.0,1426.0,3242.0,-121.01611111,37.10388888,2010-08-26
421,3051.0,1944.0,3409.0,-120.61888888,37.38888888,2010-08-26
422,6309.0,4082.0,3514.0,-119.83111111,36.92305555,2010-08-26
423,5359.0,3576.0,3212.0,-120.34694444,37.08305555,2010-08-27
424,6013.0,4292.0,3415.0,-120.30694444,37.23194444,2010-08-27
425,2960.0,1945.0,3544.0,-120.23888888,37.09111111,2010-08-30
426,3988.0,2649.0,3564.0,-120.29805555,37.28111111,2010-09-04
427,3814.0,2309.0,3411.0,-120.87888888,37.31305555,2010-09-05
428,6275.0,4434.0,3220.0,-120.63611111,37.03305555,2010-09-05
429,2173.0,1327.0,3385.0,-120.81805555,37.05694444,2010-09-06
430,3534.0,2303.0,3721.0,-120.31111111,37.12694444,2010-09-07
431,3859.0,2466.0,3759.0,-120.58805555,37.42611111,2010-09-09
432,2850.0,1823.0,3688.0,-119.85111111,36.92305555,2010-09-17
433,3784.0,2287.0,3743.0,-120.42305555,37.31805555,2010-09-18
434,5694.0,4212.0,3589.0,-120.65111111,37.335,2010-09-18
435,2514.0,1743.0,4069.0,-120.20888888,37.08611111,2010-09-20
436,4408.0,2748.0,3763.0,-120.44,37.51888888,2010-09-20
437,2654.0,1813.0,4431.0,-120.31111111,37.11305555,2010-09-23
438,3074.0,2117.0,4248.0,-120.035,36.945,2010-09-27
439,3115.0,2052.0,3515.0,-119.85805555,36.92305555,2010-08-30
440,6555.0,4410.0,3255.0,-120.50305555,37.49305555,2010-08-30
441,2271.0,1558.0,3531.0,-120.09805555,36.99,2010-08-31
442,4279.0,3032.0,3393.0,-120.925,37.1,2010-08-31
443,4627.0,2766.0,3251.0,-120.63194444,37.38888888,2010-09-01
444,2740.0,1947.0,3526.0,-120.02611111,36.97805555,2010-09-02
445,4382.0,2740.0,3555.0,-120.31305555,37.17111111,2010-09-03
446,3586.0,2271.0,4101.0,-120.52611111,37.32194444,2010-09-11
447,3496.0,2292.0,4048.0,-120.12888888,36.895,2010-09-12
448,2845.0,1743.0,4106.0,-120.46111111,37.39694444,2010-09-12
449,2566.0,1649.0,4057.0,-120.10194444,36.99694444,2010-09-15
450,3135.0,2110.0,4075.0,-120.31111111,37.11305555,2010-09-15
451,4535.0,3125.0,3950.0,-120.79694444,37.34611111,2010-09-16
452,3713.0,2310.0,3715.0,-120.22888888,37.08388888,2010-09-16
453,3010.0,1838.0,3949.0,-120.61888888,37.38888888,2010-09-17
454,4360.0,2940.0,4456.0,-120.57805555,37.28111111,2010-09-27
455,3765.0,2609.0,4283.0,-120.48805555,37.18611111,2010-09-27
456,6413.0,4564.0,4515.0,-120.68194444,37.36805555,2010-09-28
457,1725.0,1102.0,4302.0,-120.61305555,37.345,2010-09-29
458,2385.0,1526.0,4497.0,-121.01888888,37.09388888,2010-09-30
459,2588.0,1477.0,4647.0,-120.25194444,37.345,2010-09-30
460,3732.0,2304.0,4991.0,-120.67111111,37.18611111,2010-10-12
461,2829.0,1677.0,4954.0,-120.255,36.92388888,2010-10-15
462,4817.0,2974.0,4997.0,-120.44305555,37.31,2010-10-16
463,2073.0,1325.0,4962.0,-120.14388888,37.025,2010-10-16
464,4025.0,2426.0,4969.0,-120.25694444,37.07611111,2010-10-17
465,3035.0,1904.0,4953.0,-119.89388888,37.00805555,2010-10-20
466,3603.0,1739.0,5883.0,-119.97694444,36.88,2010-11-12
467,4889.0,2487.0,5944.0,-120.58694444,37.38888888,2010-11-16
468,3572.0,1517.0,5997.0,-120.74,37.33111111,2010-12-11
469,2749.0,1796.0,4446.0,-120.58,37.18611111,2010-10-02
470,3668.0,2062.0,4643.0,-120.325,37.27694444,2010-10-06
471,3972.0,2207.0,4591.0,-119.79194444,36.87805555,2010-10-06
472,2477.0,1477.0,5048.0,-121.01694444,37.09611111,2010-10-21
473,2383.0,1298.0,5630.0,-120.16611111,37.04,2010-10-29
474,4523.0,2493.0,5348.0,-120.62694444,37.01111111,2010-10-31
475,2616.0,1460.0,5329.0,-119.89388888,36.96694444,2010-11-04
476,4384.0,2233.0,5348.0,-120.275,37.09111111,2010-11-07
477,5661.0,3080.0,2284.0,-120.68611111,38.21194444,2010-07-09
478,2500.0,1635.0,2516.0,-120.88,37.87888888,2010-07-24
479,2586.0,1484.0,2534.0,-118.85805555,36.03194444,2010-07-21
480,5669.0,3576.0,2266.0,-122.12694444,36.97305555,2010-07-17
481,,,,-122.36111111,37.16694444,2010-08-17
482,3838.0,2290.0,3596.0,-121.765,36.96305555,2010-08-25
483,3210.0,1987.0,3460.0,-121.79805555,36.92805555,2010-08-31
484,3930.0,2513.0,3263.0,-121.76305555,36.97194444,2010-09-01
485,3947.0,2239.0,2287.0,-121.79805555,36.92805555,2010-07-25
486,4780.0,3018.0,2288.0,-121.81,36.92111111,2010-07-26
487,4217.0,2824.0,2512.0,-121.965,36.99111111,2010-07-28
488,5775.0,3644.0,4295.0,-121.82805555,36.915,2010-09-24
489,5562.0,2201.0,4432.0,-122.51,37.52,2010-09-25
490,3896.0,2252.0,4503.0,-121.78194444,36.97111111,2010-09-29
491,2795.0,1687.0,4922.0,-122.50111111,37.51,2010-10-12
492,6178.0,2798.0,1877.0,-124.12305555,40.95194444,2010-06-29
493,,,,-124.30388888,40.64194444,2010-07-10
494,2360.0,1628.0,1994.0,-121.65611111,37.82111111,2010-06-17
495,2000.0,1302.0,2072.0,-121.58611111,37.74111111,2010-06-17
496,3276.0,2328.0,2074.0,-121.56194444,37.06888888,2010-06-23
497,3632.0,2110.0,2066.0,-121.55111111,36.96111111,2010-06-26
498,2236.0,1450.0,2271.0,-121.50305555,37.63305555,2010-07-10
499,4645.0,2995.0,2544.0,-121.51111111,37.00611111,2010-07-27
500,2465.0,1630.0,3574.0,-122.24305555,38.05111111,2010-08-25
501,4985.0,3281.0,3256.0,-121.50694444,37.01305555,2010-08-26
502,3024.0,1881.0,3274.0,-121.66305555,37.16194444,2010-08-28
503,2369.0,1450.0,4306.0,-121.6,37.08888888,2010-10-04
504,3235.0,1403.0,4845.0,-121.55111111,36.96111111,2010-10-13
505,5847.0,3374.0,2417.0,-122.51194444,38.11388888,2010-08-05
506,7845.0,4884.0,4295.0,-122.02694444,37.76111111,2010-03-01
507,2953.0,2072.0,2072.0,-121.67805555,37.66611111,2010-06-09
508,3012.0,1838.0,1935.0,-121.59194444,37.03305555,2010-06-10
509,3902.0,2506.0,2040.0,-121.57888888,37.08888888,2010-07-03
510,2749.0,1825.0,2041.0,-121.60388888,37.08111111,2010-07-04
511,4091.0,2886.0,2025.0,-121.43888888,36.98111111,2010-07-04
512,2769.0,1760.0,2251.0,-121.6,37.08888888,2010-07-06
513,1870.0,1181.0,2283.0,-121.58611111,37.74111111,2010-07-07
514,3611.0,1978.0,2456.0,-121.55111111,36.96111111,2010-07-08
515,1714.0,1155.0,3364.0,-121.53611111,37.72,2010-08-23
516,4247.0,2789.0,2403.0,-121.72194444,37.2,2010-05-03
517,4910.0,3519.0,2506.0,-121.55111111,36.96111111,2010-05-15
518,4165.0,2841.0,2293.0,-121.595,37.09694444,2010-05-23
519,2017.0,1322.0,1984.0,-121.575,37.75388888,2010-06-11
520,3051.0,1284.0,5055.0,-121.59388888,37.05611111,2010-10-16
521,2860.0,1808.0,4314.0,-121.68305555,37.15694444,2010-09-23
522,5065.0,3027.0,4295.0,-121.525,36.99888888,2010-09-27
523,2759.0,1482.0,4363.0,-121.57,37.01,2010-09-29
524,3444.0,1932.0,3053.0,-120.83888888,38.71111111,2010-08-17
525,8360.0,4314.0,2620.0,-120.63194444,38.48,2010-07-25
526,3995.0,2551.0,5806.0,-121.09194444,38.62694444,2010-11-03
527,6756.0,4852.0,2619.0,-121.96805555,39.75305555,2010-05-05
528,4449.0,2689.0,2484.0,-121.55,39.51805555,2010-05-12
529,5522.0,3257.0,2068.0,-121.83305555,39.70888888,2010-06-19
530,5522.0,3257.0,2068.0,-121.83305555,39.70888888,2010-06-19
531,5522.0,3257.0,2068.0,-121.83305555,39.70888888,2010-06-19
532,3665.0,2160.0,3299.0,-121.59305555,39.49805555,2010-08-22
533,3216.0,2008.0,3291.0,-121.54,39.41694444,2010-08-26
534,2681.0,1705.0,3294.0,-121.58111111,39.43388888,2010-08-31
535,4822.0,3028.0,3324.0,-121.78111111,39.69111111,2010-09-06
536,6542.0,3761.0,3814.0,-121.645,39.40111111,2010-09-21
537,3284.0,1713.0,2058.0,-121.71111111,39.42111111,2010-06-23
538,4135.0,2505.0,2213.0,-121.59305555,39.49611111,2010-07-11
539,3010.0,1725.0,2425.0,-121.54888888,39.46611111,2010-07-16
540,4598.0,2720.0,2747.0,-121.57888888,39.49111111,2010-07-29
541,2694.0,1493.0,2850.0,-121.65611111,39.48,2010-08-16
542,3405.0,1992.0,2845.0,-121.57694444,39.46611111,2010-08-18
543,6003.0,3960.0,2516.0,-121.86194444,39.72,2010-05-07
544,2215.0,931.0,2581.0,-121.72611111,39.42111111,2010-05-07
545,6028.0,3984.0,2579.0,-121.7,39.40888888,2010-05-13
546,5693.0,3972.0,2524.0,-121.895,39.80111111,2010-05-17
547,4863.0,3119.0,2155.0,-121.59611111,39.50805555,2010-05-22
548,5426.0,3402.0,2465.0,-121.89305555,39.75,2010-07-09
549,5463.0,3542.0,2736.0,-121.67305555,39.30611111,2010-07-31
550,4194.0,2634.0,2842.0,-121.54388888,39.435,2010-08-10
551,4369.0,2486.0,3300.0,-121.72611111,39.45,2010-09-01
552,5595.0,3106.0,3852.0,-121.88194444,39.73111111,2010-09-08
553,5248.0,3053.0,4731.0,-121.68805555,39.35611111,2010-10-06
554,6004.0,3015.0,5325.0,-121.875,39.755,2010-10-22
555,4502.0,2772.0,2146.0,-121.59305555,39.38305555,2010-05-31
556,4745.0,2898.0,2050.0,-121.55111111,39.435,2010-07-04
557,2876.0,1555.0,2481.0,-121.62694444,39.47305555,2010-07-23
558,4105.0,2898.0,2670.0,-121.69194444,39.35194444,2010-07-22
559,4830.0,3046.0,2502.0,-121.735,39.49388888,2010-06-08
560,6267.0,4546.0,2323.0,-121.86888888,39.69194444,2010-06-10
561,3434.0,2365.0,2291.0,-121.695,39.36611111,2010-06-17
562,4100.0,2452.0,3822.0,-121.58111111,39.51194444,2010-09-14
563,4054.0,2393.0,4375.0,-121.71,39.35805555,2010-10-08
564,2647.0,1418.0,3320.0,-121.73305555,39.66694444,2010-09-04
565,4802.0,3145.0,2233.0,-121.47888888,39.51194444,2010-06-28
566,6092.0,3857.0,2845.0,-121.65611111,39.42805555,2010-08-14
567,4617.0,2947.0,3654.0,-121.765,39.635,2010-08-23
568,6315.0,4148.0,2664.0,-122.245,38.30305555,2010-04-26
569,6924.0,5398.0,2521.0,-122.26694444,38.35,2010-05-02
570,4714.0,2962.0,2594.0,-123.015,38.79805555,2010-05-02
571,4550.0,2978.0,2414.0,-122.31888888,38.24694444,2010-05-21
572,3823.0,2166.0,1910.0,-123.015,38.80111111,2010-05-30
573,4909.0,3195.0,1983.0,-122.29194444,38.33305555,2010-06-09
574,5175.0,3813.0,2270.0,-122.36111111,38.39694444,2010-06-11
575,3425.0,2318.0,1679.0,-122.25888888,38.22305555,2010-06-18
576,4860.0,3016.0,3286.0,-121.59805555,39.335,2010-08-25
577,4695.0,2274.0,4376.0,-121.79888888,39.34805555,2010-09-25
578,6156.0,3418.0,5928.0,-121.66305555,39.33388888,2010-11-24
579,3339.0,2145.0,2050.0,-121.605,39.40611111,2010-07-04
580,5039.0,3114.0,2423.0,-121.64611111,39.36388888,2010-07-06
581,4578.0,2608.0,3289.0,-123.01111111,38.80694444,2010-08-22
582,3348.0,2062.0,3624.0,-123.01305555,38.8,2010-08-23
583,7905.0,4096.0,3259.0,-122.91888888,38.50305555,2010-08-26
584,2992.0,1465.0,3547.0,-122.285,38.24388888,2010-08-31
585,3348.0,2062.0,3624.0,-123.01305555,38.8,2010-09-01
586,5563.0,3073.0,5061.0,-123.02194444,38.81888888,2010-10-19
587,5500.0,3136.0,4863.0,-122.33194444,38.35305555,2010-10-21
588,5836.0,2652.0,5681.0,-122.25611111,38.32,2010-10-28
589,6096.0,3328.0,5885.0,-122.18194444,38.81111111,2010-11-18
590,2976.0,1809.0,3185.0,-120.545,40.32888888,2010-08-08
591,3531.0,1756.0,1997.0,-121.6,39.145,2010-05-23
592,4993.0,3481.0,2044.0,-121.39305555,38.73611111,2010-06-08
593,5114.0,3465.0,2170.0,-121.56388888,39.16388888,2010-06-10
594,5114.0,3465.0,2170.0,-121.56388888,39.16388888,2010-06-10
595,3596.0,2416.0,2127.0,-121.365,38.72888888,2010-06-11
596,3467.0,2210.0,2086.0,-121.6,39.145,2010-06-11
597,4365.0,3042.0,2175.0,-121.39305555,38.73611111,2010-06-23
598,3131.0,2086.0,2361.0,-121.39,38.72888888,2010-07-05
599,2777.0,1962.0,2361.0,-121.38194444,38.72888888,2010-07-05
600,2122.0,1297.0,2343.0,-121.30694444,38.83888888,2010-07-06
601,3073.0,1822.0,2374.0,-121.37694444,38.89694444,2010-07-06
602,8940.0,7826.0,2382.0,-121.54388888,39.20305555,2010-07-06
603,2100.0,1426.0,2346.0,-121.34888888,38.83888888,2010-07-09
604,2688.0,1673.0,3081.0,-121.39305555,38.75194444,2010-08-09
605,6574.0,4601.0,3093.0,-121.415,38.885,2010-08-13
606,5135.0,2662.0,2778.0,-121.08388888,38.92805555,2010-08-15
607,2305.0,1437.0,3085.0,-121.30694444,38.85111111,2010-08-16
608,2384.0,1560.0,2968.0,-121.32194444,38.81694444,2010-08-17
609,4509.0,3127.0,2982.0,-121.37694444,38.96,2010-08-19
610,2854.0,1801.0,3568.0,-121.10611111,38.93694444,2010-09-02
611,5660.0,2931.0,3916.0,-121.07111111,38.95305555,2010-09-09
612,1865.0,1139.0,4095.0,-121.32111111,38.72888888,2010-09-11
613,2731.0,1608.0,5159.0,-121.36,38.74888888,2010-10-11
614,2990.0,1885.0,5021.0,-121.41,38.82388888,2010-10-16
615,3182.0,1734.0,5214.0,-121.39194444,38.72888888,2010-10-20
616,4856.0,2680.0,1985.0,-121.08,38.90888888,2010-07-03
617,4781.0,2880.0,1967.0,-121.08194444,38.90694444,2010-07-03
618,3475.0,2117.0,2144.0,-121.09611111,38.93805555,2010-07-03
619,3672.0,2521.0,2173.0,-121.34888888,38.74305555,2010-07-03
620,2785.0,1844.0,2178.0,-121.39388888,38.795,2010-07-04
621,3126.0,2232.0,2173.0,-121.39194444,38.72888888,2010-07-04
622,6551.0,3737.0,2365.0,-120.955,39.08694444,2010-07-05
623,2315.0,1344.0,2572.0,-121.39388888,38.795,2010-07-11
624,3485.0,1952.0,2404.0,-121.60194444,39.145,2010-07-13
625,3140.0,2257.0,2347.0,-121.47,38.74888888,2010-07-16
626,2535.0,1557.0,2612.0,-121.30694444,38.85111111,2010-07-26
627,5687.0,4092.0,2624.0,-121.37694444,38.96,2010-07-27
628,2392.0,1375.0,2681.0,-121.39388888,38.795,2010-08-01
629,2688.0,1673.0,3081.0,-121.39305555,38.75194444,2010-08-20
630,3742.0,2074.0,3221.0,-121.36194444,38.72888888,2010-08-27
631,5584.0,3715.0,4146.0,-121.59194444,39.18111111,2010-09-22
632,5009.0,3442.0,4529.0,-121.39305555,38.73611111,2010-09-26
633,2845.0,1537.0,4351.0,-121.58388888,39.14,2010-09-30
634,4983.0,2522.0,4672.0,-121.08388888,38.89305555,2010-10-01
635,5621.0,3890.0,2169.0,-121.58111111,39.14,2010-06-13
636,6081.0,3748.0,3483.0,-121.51111111,39.21388888,2010-04-08
637,6787.0,3946.0,2935.0,-120.82194444,39.01805555,2010-04-17
638,3605.0,2236.0,2135.0,-121.34888888,38.84611111,2010-06-08
639,7158.0,4645.0,2127.0,-121.03,38.98888888,2010-06-09
640,4605.0,2644.0,2186.0,-121.54111111,39.185,2010-06-30
641,5488.0,3476.0,2197.0,-121.595,39.30194444,2010-07-04
642,6856.0,5013.0,2382.0,-121.51111111,39.21388888,2010-07-08
643,3596.0,2164.0,2818.0,-121.56888888,39.155,2010-08-19
644,7310.0,5810.0,3448.0,-121.51111111,39.21388888,2010-08-26
645,2697.0,1652.0,3602.0,-121.58305555,39.13611111,2010-08-31
646,2841.0,1786.0,2147.0,-121.41111111,38.73611111,2010-07-04
647,2107.0,1411.0,2681.0,-121.32611111,38.83888888,2010-07-31
648,2710.0,1731.0,3080.0,-121.41111111,38.73611111,2010-08-10
649,5125.0,2984.0,3570.0,-121.105,38.94611111,2010-09-06
650,4365.0,3042.0,2175.0,-121.39305555,38.73611111,2010-06-24
651,4365.0,3042.0,2175.0,-121.39305555,38.73611111,2010-06-25
652,4365.0,3042.0,2175.0,-121.39305555,38.73611111,2010-06-25
653,6257.0,3908.0,3192.0,-121.54305555,38.97305555,2010-04-09
654,4159.0,2690.0,2356.0,-121.095,38.865,2010-07-05
655,2100.0,1426.0,2346.0,-121.34888888,38.83888888,2010-07-11
656,4050.0,2864.0,3089.0,-121.33388888,38.88305555,2010-08-11
657,5335.0,3829.0,2505.0,-121.34194444,38.73111111,2010-05-03
658,4185.0,2818.0,2128.0,-121.35305555,38.74805555,2010-06-06
659,3888.0,2622.0,2158.0,-121.37694444,38.92611111,2010-06-26
660,3610.0,2142.0,2143.0,-121.38694444,38.72888888,2010-07-03
661,5416.0,3535.0,3605.0,-121.515,39.19194444,2010-08-31
662,3536.0,2126.0,5171.0,-121.10388888,38.94388888,2010-10-22
663,6988.0,4539.0,2680.0,-121.38388888,38.92611111,2010-04-26
664,2852.0,1935.0,4478.0,-121.37694444,38.96611111,2010-10-05
665,3365.0,2204.0,4471.0,-121.39888888,38.89,2010-09-25
666,4106.0,2444.0,3123.0,-121.58888888,39.155,2010-08-09
667,5406.0,3559.0,3126.0,-121.51111111,39.21388888,2010-08-12
668,3101.0,2006.0,3089.0,-121.43805555,38.82388888,2010-08-17
669,5601.0,3565.0,3606.0,-121.59,39.17,2010-08-31
670,2761.0,1690.0,4100.0,-121.39305555,38.75194444,2010-09-14
671,5542.0,3665.0,2165.0,-122.245,40.45888888,2010-07-01
672,4064.0,2741.0,2865.0,-122.35305555,40.48888888,2010-08-05
673,6008.0,3059.0,3977.0,-122.38388888,40.90694444,2010-09-17
674,5343.0,3488.0,3408.0,-122.25694444,40.43388888,2010-09-02
675,5324.0,3368.0,2172.0,-122.34805555,40.49388888,2010-07-03
676,4645.0,2999.0,2154.0,-122.35805555,40.48888888,2010-06-18
677,5538.0,2661.0,3754.0,-122.34694444,40.49194444,2010-08-26
678,5538.0,2661.0,3754.0,-122.34805555,40.49388888,2010-08-26
679,3998.0,2526.0,2599.0,-122.33805555,40.50611111,2010-07-22
680,5530.0,3598.0,3408.0,-122.24,40.43611111,2010-08-30
681,6767.0,4253.0,3012.0,-122.165,39.96111111,2010-04-27
682,6767.0,4253.0,3012.0,-122.165,39.96111111,2010-04-27
683,4966.0,3485.0,2177.0,-122.225,39.91388888,2010-06-18
684,2677.0,1759.0,2276.0,-122.15111111,39.96111111,2010-06-23
685,5705.0,3869.0,2497.0,-122.11,40.03111111,2010-07-05
686,6153.0,4582.0,2500.0,-122.09111111,40.06388888,2010-07-08
687,5006.0,3222.0,2316.0,-122.29388888,40.36694444,2010-07-13
688,4555.0,2993.0,2540.0,-122.17888888,39.87388888,2010-07-21
689,4492.0,3019.0,2808.0,-122.11111111,39.92888888,2010-07-29
690,3025.0,1890.0,2817.0,-122.22611111,39.97194444,2010-08-01
691,6171.0,3669.0,3221.0,-122.11305555,40.03,2010-08-11
692,4284.0,2841.0,3219.0,-122.1,40.025,2010-08-17
693,3703.0,2467.0,3373.0,-122.17,40.08194444,2010-09-05
694,2768.0,1533.0,4787.0,-122.19694444,39.81305555,2010-10-03
695,4460.0,2887.0,2125.0,-122.1,40.03388888,2010-07-03
696,5778.0,3544.0,1969.0,-122.23305555,39.91388888,2010-05-23
697,5325.0,3520.0,2108.0,-122.17194444,40.02111111,2010-06-04
698,4641.0,2813.0,2037.0,-122.21305555,40.18111111,2010-06-11
699,5472.0,4013.0,2499.0,-122.17305555,40.00111111,2010-07-11
700,5287.0,3577.0,2281.0,-122.1,40.04111111,2010-07-14
701,5480.0,2649.0,5837.0,-122.11111111,39.94111111,2010-11-06
702,4947.0,3176.0,2098.0,-122.18888888,39.89888888,2010-06-11
703,4608.0,3010.0,2101.0,-122.13694444,39.96111111,2010-06-13
704,4214.0,2583.0,2391.0,-122.26111111,40.36611111,2010-06-16
705,5458.0,3563.0,2113.0,-122.09888888,39.88805555,2010-06-23
706,4168.0,2317.0,5369.0,-122.20611111,40.13388888,2010-10-11
707,3981.0,2462.0,2123.0,-122.2,39.95694444,2010-06-27
708,5738.0,4074.0,2924.0,-122.21305555,40.06888888,2010-08-11
709,5380.0,3382.0,3380.0,-122.2,40.145,2010-08-26
710,7459.0,3919.0,4795.0,-122.08305555,39.91305555,2010-09-25
711,3001.0,1742.0,4794.0,-122.20194444,39.88194444,2010-10-05
712,3878.0,2261.0,4824.0,-122.22,40.18611111,2010-10-03
713,2856.0,2059.0,2142.0,-122.20194444,40.18611111,2010-07-04
714,5023.0,3300.0,2547.0,-122.19611111,39.95694444,2010-07-27
715,2882.0,1727.0,2556.0,-122.16111111,40.06805555,2010-08-04
716,2763.0,1840.0,3694.0,-122.12305555,39.92888888,2010-08-25
717,2499.0,1688.0,3698.0,-122.17888888,39.95694444,2010-09-01
718,4294.0,2615.0,1957.0,-122.20194444,39.88194444,2010-06-06
719,5899.0,3931.0,2160.0,-122.29805555,40.36805555,2010-06-21
720,5217.0,3649.0,2295.0,-122.21,40.16888888,2010-06-30
721,4886.0,3227.0,2126.0,-122.16305555,40.01388888,2010-06-30
722,3329.0,2083.0,2908.0,-122.20194444,39.88194444,2010-08-19
723,3347.0,2105.0,5168.0,-122.21111111,40.14,2010-10-11
724,4693.0,2850.0,1990.0,-122.18611111,40.18611111,2010-05-24
725,5898.0,3820.0,2140.0,-122.27388888,40.36305555,2010-06-05
726,7618.0,5074.0,2560.0,-122.18888888,40.10805555,2010-07-21
727,4088.0,2666.0,3539.0,-117.07611111,34.025,2010-03-15
728,3014.0,1837.0,2170.0,-117.24194444,34.11611111,2010-04-29
729,3374.0,2362.0,2361.0,-117.04805555,34.03388888,2010-05-29
730,2267.0,1674.0,2010.0,-117.22694444,34.13388888,2010-05-31
731,3208.0,2316.0,2068.0,-117.03111111,34.03888888,2010-06-01
732,2528.0,2023.0,2126.0,-117.22888888,34.11388888,2010-06-03
733,3062.0,1951.0,1670.0,-117.24388888,34.12111111,2010-06-12
734,2789.0,1897.0,1979.0,-117.10611111,34.03111111,2010-07-08
735,1967.0,1340.0,1975.0,-117.065,34.00388888,2010-07-10
736,1714.0,1288.0,2227.0,-117.185,34.10805555,2010-07-11
737,2701.0,1831.0,2226.0,-117.23694444,34.12,2010-07-13
738,4099.0,2998.0,2501.0,-117.07305555,34.03388888,2010-07-22
739,3116.0,2092.0,2570.0,-117.02611111,34.06,2010-08-21
740,3186.0,1919.0,3006.0,-116.83805555,34.26888888,2010-08-22
741,2812.0,1892.0,3329.0,-117.06111111,34.00805555,2010-08-23
742,2415.0,1564.0,3328.0,-117.06305555,34.0,2010-08-23
743,2887.0,1839.0,2991.0,-117.02111111,34.01611111,2010-08-26
744,2692.0,1729.0,3691.0,-117.24388888,34.11611111,2010-09-20
745,2694.0,1600.0,3894.0,-117.11888888,34.02694444,2010-09-26
746,2889.0,1759.0,3893.0,-117.09611111,34.01694444,2010-10-02
747,1795.0,1145.0,4261.0,-117.25805555,34.115,2010-10-08
748,2625.0,1736.0,5237.0,-117.235,34.11111111,2010-11-04
749,2623.0,1716.0,2284.0,-117.20111111,34.12111111,2010-04-30
750,1802.0,1328.0,1837.0,-117.25,34.10611111,2010-05-03
751,2812.0,1917.0,1819.0,-117.06388888,34.01611111,2010-05-03
752,2156.0,1493.0,2043.0,-117.185,34.10805555,2010-05-10
