,YEAR,MO,DY,ALLSKY_SFC_LW_DWN,PRECTOT,PS,QV2M,RH2M,SRF_ALB,T10M,T10M_MAX,T10M_MIN,T10M_RANGE,TQV,TS,WS10M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS2M,WS2M_MAX,WS2M_MIN,WS2M_RANGE
155,2010,10,10,22.22,14.81,7.69,349.03,15.55,1.81,22.3,2.98,1.94,30.36,24.34,50.25,2.94,100.0,1.05,2.01,3.95,1.89,0.0,0.16
156,2010,10,11,359.84,24.83,21.72,1.89,9.28,1.67,20.63,2.89,1.0,1.24,45.81,29.9,8.24,2.05,98.36,0.52,23.26,2.19,0.16,0.02
157,2010,10,11,18.68,9.59,7.51,359.84,16.44,0.7,21.06,2.26,1.79,26.02,16.49,50.94,0.97,90.02,0.24,1.15,2.94,0.73,0.06,0.16
158,2010,10,15,348.88,26.63,20.77,3.16,13.75,1.92,21.08,4.06,0.89,1.62,29.75,34.83,5.86,2.62,99.8,0.72,26.01,2.64,0.17,0.0
159,2010,10,16,24.05,3.73,21.33,1.97,3.48,2.55,6.35,29.99,0.26,34.12,0.23,98.5,1.22,348.5,2.77,25.27,8.66,23.55,0.06,0.16
160,2010,10,24,369.77,17.9,34.34,2.53,7.1,1.91,14.5,3.18,0.65,1.42,68.81,21.6,8.85,2.16,98.68,0.44,18.74,2.35,0.14,7.76
161,2010,10,29,14.64,2.73,14.93,2.13,2.4,1.89,4.94,24.63,0.33,41.06,0.22,98.32,1.28,306.1,2.11,18.94,9.7,16.18,0.63,0.16
162,2010,10,29,14.98,11.52,5.13,311.77,12.16,1.55,17.07,2.41,4.14,23.69,13.95,48.81,3.41,99.28,0.23,0.44,4.58,3.18,0.48,0.15
163,2010,11,2,16.73,14.51,7.32,304.88,11.51,0.97,18.15,1.64,2.98,26.03,16.48,63.44,1.79,100.25,0.19,0.3,3.28,1.6,0.0,0.16
164,2010,7,3,12.84,7.42,13.9,5.05,4.35,2.94,6.1,34.41,3.07,37.31,2.38,98.85,3.57,326.23,5.31,24.26,20.5,26.92,0.0,0.19
165,2010,7,3,9.48,3.97,16.68,2.62,3.03,1.66,5.37,28.38,0.93,32.75,0.09,89.47,1.0,343.61,1.75,22.49,11.7,21.88,0.0,0.19
166,2010,7,3,12.85,5.34,20.14,2.65,5.15,3.65,5.55,34.41,0.2,26.38,0.13,97.81,1.8,343.61,3.78,27.15,14.27,28.64,0.0,0.19
167,2010,7,3,12.95,7.22,17.93,3.92,5.29,3.77,5.68,34.79,1.93,29.69,1.3,98.47,2.71,343.61,5.07,26.21,16.85,28.15,0.0,0.19
168,2010,7,4,11.36,4.35,18.44,2.53,3.04,1.59,4.76,37.55,1.31,24.31,1.05,99.35,1.62,333.02,2.64,28.07,19.09,30.9,0.0,0.19
169,2010,7,4,29.5,15.59,4.82,333.02,20.41,1.69,28.86,2.42,4.2,36.01,11.39,21.62,3.41,98.08,0.09,0.24,4.45,3.33,0.0,0.19
170,2010,7,4,11.39,4.45,20.41,2.42,4.2,3.33,4.82,36.01,0.24,21.62,0.09,98.08,1.69,333.02,3.41,28.86,15.59,29.5,0.0,0.19
171,2010,7,4,10.49,5.01,17.25,2.38,4.48,2.97,4.64,35.73,0.52,25.38,0.41,96.2,1.54,322.74,3.38,26.12,18.48,29.25,0.0,0.18
172,2010,7,4,30.9,19.09,4.76,333.02,18.44,1.62,28.07,2.53,3.04,37.55,11.36,24.31,2.64,99.35,1.05,1.31,4.35,1.59,0.0,0.19
173,2010,7,5,343.42,28.52,16.85,4.61,19.12,2.93,19.2,6.0,1.4,1.98,29.25,38.32,6.29,2.93,99.37,1.1,31.69,4.03,0.18,0.0
174,2010,7,9,28.76,21.77,7.02,340.33,15.36,3.16,25.44,4.42,3.48,37.13,18.33,39.25,4.25,99.18,2.23,2.78,6.26,2.02,0.0,0.17
175,2010,7,9,31.57,18.89,6.59,350.86,19.12,2.15,28.44,3.12,2.55,38.01,18.95,29.88,2.96,99.43,1.33,1.7,4.25,1.63,0.0,0.18
176,2010,7,9,350.86,28.44,18.95,2.55,18.89,1.63,19.12,4.25,1.7,2.15,29.88,38.01,6.59,3.12,99.43,1.33,31.57,2.96,0.18,0.0
177,2010,7,10,386.63,31.23,25.52,2.67,15.1,2.11,24.04,3.17,0.5,1.29,22.38,39.15,6.04,1.92,98.08,0.34,32.92,2.45,0.19,0.03
178,2010,7,10,21.63,6.83,16.38,4.12,4.95,3.14,7.45,39.66,1.88,37.94,1.53,99.11,2.95,347.74,4.67,27.58,23.27,31.03,0.0,0.17
179,2010,7,11,396.02,30.44,35.59,2.62,17.78,1.73,21.72,5.19,2.57,2.71,33.56,39.5,8.48,3.82,99.34,1.84,33.48,3.57,0.18,0.04
180,2010,7,12,375.61,29.55,30.11,3.83,14.94,3.07,22.05,4.89,1.06,2.12,28.81,36.99,7.14,2.95,98.17,0.67,32.0,3.74,0.18,0.0
181,2010,7,14,368.88,27.37,20.82,2.59,21.21,1.33,16.6,6.16,3.57,3.34,32.81,37.81,6.65,4.69,99.33,2.78,30.43,4.11,0.19,0.0
182,2010,7,15,405.15,33.72,26.12,4.13,14.92,3.15,25.72,4.62,0.49,1.62,21.12,40.64,6.47,2.34,98.29,0.4,34.56,3.55,0.18,0.09
183,2010,7,17,404.35,32.62,28.95,4.02,18.28,2.94,24.1,7.91,3.88,3.83,24.69,42.38,7.2,5.43,99.59,2.56,35.21,5.5,0.18,0.0
184,2010,7,26,29.46,18.2,6.29,328.16,17.09,1.64,25.39,2.34,4.79,35.29,17.78,32.88,3.81,96.09,0.59,0.73,5.52,3.23,0.0,0.18
185,2010,7,26,20.7,5.44,19.89,3.05,4.01,2.49,6.29,36.8,1.43,29.19,1.13,99.27,2.11,349.2,3.62,27.55,16.91,30.93,0.0,0.18
186,2010,7,27,16.2,5.73,18.37,3.03,4.76,3.08,6.23,35.62,0.97,31.81,0.78,99.41,2.11,336.05,3.86,26.15,17.25,29.73,0.0,0.18
187,2010,7,28,16.97,1.22,98.33,0.16,3.02,348.7,26.26,15.62,1.68,17.37,29.69,2.5,5.92,28.4,3.38,34.34,2.66,0.37,0.0,0.18
188,2010,7,28,348.7,25.7,15.55,3.69,18.73,2.83,16.74,5.6,1.91,2.03,32.88,35.47,6.16,2.95,99.69,0.93,28.9,3.76,0.18,0.0
189,2010,7,31,344.1,27.62,14.52,4.05,19.53,2.52,18.23,5.79,1.73,2.19,28.06,37.76,5.74,3.19,99.47,1.3,30.62,3.82,0.19,0.0
190,2010,7,31,19.53,2.19,99.47,1.3,4.05,330.68,27.62,14.52,3.19,18.23,28.06,2.52,5.74,30.62,5.79,37.76,3.82,1.73,0.0,0.19
191,2010,8,2,349.7,25.15,5.41,2.5,10.62,0.93,19.69,3.55,1.05,0.99,15.0,30.32,2.87,2.3,90.01,0.3,22.91,1.23,0.18,0.0
192,2010,8,31,10.1,3.82,13.15,2.29,2.95,1.24,4.7,25.45,0.86,33.12,0.17,89.92,0.85,336.98,1.41,19.89,12.3,18.89,0.0,0.18
193,2010,8,31,23.5,17.66,6.47,320.97,12.92,2.42,21.66,3.65,1.64,30.58,13.38,47.44,3.22,99.45,1.21,2.84,4.48,2.01,0.0,0.19
194,2010,8,31,15.2,1.98,99.1,1.22,1.18,336.98,22.8,13.74,3.04,15.33,38.75,1.57,5.98,24.01,3.78,30.54,2.79,2.6,0.0,0.18
195,2010,8,31,336.98,19.89,10.1,2.95,12.3,1.24,13.15,3.82,0.86,0.85,33.12,25.45,4.7,2.29,89.92,0.17,18.89,1.41,0.18,0.0
196,2010,8,31,24.56,16.17,6.35,336.98,14.6,2.39,22.66,3.62,2.18,30.77,13.37,42.56,3.57,99.75,1.2,2.73,4.91,2.37,0.0,0.18
197,2010,8,31,24.38,13.23,5.86,336.98,16.92,1.59,23.51,2.38,3.48,30.15,13.17,34.94,3.26,98.41,0.47,0.77,4.26,2.79,0.0,0.18
198,2010,9,3,361.91,31.04,10.92,2.55,14.4,2.44,24.25,3.89,1.34,1.45,18.31,38.65,4.52,2.34,98.33,0.55,30.35,2.99,0.18,0.0
199,2010,9,3,30.75,20.62,5.43,361.91,19.89,1.16,29.93,1.95,2.62,40.51,12.32,25.19,2.09,99.58,0.55,0.8,3.42,1.55,0.0,0.18
200,2010,9,3,20.62,1.16,99.58,0.55,2.62,361.91,29.93,12.32,1.95,19.89,25.19,1.55,5.43,30.75,3.42,40.51,2.09,0.8,0.0,0.18
201,2010,9,4,334.31,26.63,6.36,2.05,10.16,0.68,21.89,3.48,1.43,1.05,15.94,32.05,3.42,2.38,89.98,0.59,23.26,1.27,0.19,0.0
202,2010,9,4,29.99,19.43,5.25,334.31,19.43,1.63,28.44,2.7,2.55,38.86,11.61,25.12,2.41,99.48,1.05,1.3,3.84,1.34,0.0,0.19
203,2010,9,5,324.2,28.76,8.8,3.97,12.78,2.84,22.96,4.81,0.84,1.61,16.56,35.74,3.78,2.63,97.8,0.62,28.79,3.46,0.19,0.0
204,2010,9,5,12.78,1.61,97.8,0.62,3.97,324.2,28.76,8.8,2.63,22.96,16.56,2.84,3.78,28.79,4.81,35.74,3.46,0.84,0.0,0.19
205,2010,9,22,19.66,9.7,5.8,309.73,14.05,1.89,18.51,2.74,4.94,23.74,15.29,45.06,3.96,97.94,0.24,0.31,5.25,3.72,0.0,0.19
206,2010,9,22,293.24,15.66,11.59,3.04,11.49,2.82,10.84,6.19,3.15,3.61,56.75,22.33,6.16,5.13,96.06,1.79,17.67,4.6,0.2,0.0
207,2010,9,24,19.94,1.5,99.92,1.03,2.21,340.23,23.86,10.34,2.66,14.45,28.31,1.23,4.33,23.98,3.48,34.39,2.26,1.27,0.0,0.19
208,2010,9,25,18.68,1.77,99.74,1.23,1.8,349.27,27.73,10.85,3.03,19.44,17.25,1.05,3.42,27.01,4.07,38.12,2.28,2.28,0.0,0.18
209,2010,9,25,27.01,18.68,3.42,349.27,19.44,1.77,27.73,3.03,1.8,38.12,10.85,17.25,2.28,99.74,1.23,2.28,4.07,1.05,0.0,0.18
210,2010,9,25,9.8,4.74,24.62,2.97,3.02,2.59,2.93,37.45,1.73,12.31,0.98,98.45,1.78,349.27,3.57,30.84,12.84,27.96,0.0,0.18
211,2010,9,26,346.48,28.42,10.06,1.12,19.58,1.52,19.51,4.27,3.16,2.25,18.94,39.08,3.91,3.66,99.52,1.45,28.26,2.97,0.19,0.0
212,2010,9,28,31.44,17.12,4.15,410.08,24.29,2.2,32.1,3.54,2.19,41.41,19.05,15.69,3.73,99.23,1.39,2.94,5.12,2.33,0.0,0.18
213,2010,9,30,24.7,3.3,24.09,2.16,2.85,1.83,5.13,37.8,0.45,21.06,0.28,99.1,1.25,407.19,2.11,30.4,13.7,30.15,0.0,0.16
214,2010,9,30,29.4,9.98,5.74,407.19,26.3,1.59,31.11,2.38,5.11,36.28,25.62,21.56,4.27,97.88,0.39,0.66,5.77,3.88,0.18,0.16
215,2010,10,2,415.18,28.05,33.63,5.02,14.49,3.48,22.14,5.22,0.2,1.96,34.5,36.62,7.87,2.85,99.58,0.1,29.76,3.58,0.16,1.89
216,2010,10,3,27.37,12.33,10.01,392.21,19.28,1.77,25.75,2.52,4.54,31.61,35.4,49.31,3.55,99.57,0.3,0.52,5.06,3.24,4.01,0.16
217,2010,10,3,10.7,1.55,98.31,0.76,1.51,392.21,25.83,34.6,2.34,20.34,50.12,1.74,10.19,26.94,3.16,31.04,2.49,1.65,3.97,0.16
218,2010,11,3,21.26,9.85,6.77,359.48,19.51,1.42,24.76,2.45,2.23,29.37,16.93,39.56,1.97,98.89,0.75,1.19,3.41,1.22,0.0,0.16
219,2010,11,16,302.49,13.89,7.3,2.6,10.02,0.96,9.23,2.95,0.35,0.86,47.31,19.26,4.46,1.95,89.96,0.36,9.58,1.32,0.18,0.0
220,2010,11,17,9.7,1.38,98.84,0.55,3.11,299.6,16.94,9.32,2.29,12.46,43.12,1.89,4.58,12.94,3.8,22.15,2.44,0.69,0.0,0.17
221,2010,1,2,316.48,12.06,8.3,3.41,6.94,2.58,8.56,4.81,1.4,1.61,72.44,15.5,5.55,2.76,100.28,0.75,7.98,3.33,0.14,0.01
222,2010,1,9,18.95,2.26,10.79,1.26,1.94,1.38,6.35,15.19,0.32,77.06,0.2,100.2,0.68,331.23,1.59,12.4,4.4,8.9,0.45,0.13
223,2010,1,13,16.4,6.59,8.48,3.15,5.0,3.58,6.96,14.9,1.59,84.56,0.8,100.06,1.96,304.63,4.38,11.7,6.42,11.19,6.65,0.13
224,2010,4,16,14.4,11.91,7.2,289.06,8.88,2.21,14.7,3.35,3.18,20.79,14.32,73.06,3.47,99.44,1.12,1.73,4.92,2.35,0.0,0.16
225,2010,5,1,14.62,2.48,99.41,1.27,4.51,297.19,15.01,17.21,3.7,8.04,67.75,3.22,6.9,15.11,6.47,22.66,4.48,1.96,0.0,0.16
226,2010,5,2,14.86,15.63,6.41,283.55,7.23,3.45,15.03,5.32,5.2,22.87,10.8,66.5,5.5,98.61,1.26,2.63,7.84,4.24,0.0,0.16
227,2010,5,6,13.71,2.89,99.28,1.73,2.88,273.98,15.3,9.52,4.47,8.31,51.31,2.38,4.94,15.17,5.73,22.02,4.11,2.86,0.0,0.17
228,2010,5,6,13.9,3.07,99.68,1.83,2.7,273.7,14.66,9.26,4.68,7.55,52.25,2.39,4.88,14.84,5.87,21.44,4.22,3.16,0.0,0.17
229,2010,5,7,16.14,2.66,99.68,1.65,3.35,283.62,16.47,12.31,3.95,9.01,51.31,2.05,5.37,17.61,5.66,25.15,3.7,2.31,0.0,0.18
230,2010,5,8,15.35,3.37,99.62,2.59,2.35,285.17,14.71,13.59,4.84,7.54,63.69,1.82,6.41,16.38,6.37,22.89,4.4,4.02,0.0,0.18
231,2010,5,8,14.05,2.27,99.61,0.99,3.77,292.32,14.98,14.26,3.35,8.47,64.38,2.84,6.53,16.05,5.55,22.51,3.83,1.79,0.0,0.17
232,2010,5,8,11.98,2.39,99.22,1.27,3.46,292.32,16.55,13.64,3.53,11.09,59.06,2.57,6.59,17.08,5.42,23.08,3.84,1.95,0.0,0.17
233,2010,5,8,298.84,16.55,13.64,3.46,11.98,2.57,11.09,5.42,1.95,2.39,59.06,23.08,6.59,3.53,99.22,1.27,17.08,3.84,0.17,0.0
234,2010,5,9,8.06,3.48,99.68,1.59,4.62,299.51,12.47,14.54,5.05,8.68,71.88,3.66,6.35,13.68,7.41,16.74,5.26,2.79,1.44,0.17
235,2010,5,9,14.54,7.41,8.68,5.05,4.62,3.66,6.35,16.74,2.79,71.88,1.59,99.68,3.48,299.51,5.26,12.47,8.06,13.68,1.44,0.17
236,2010,5,10,9.53,2.31,99.56,0.19,8.35,320.57,11.63,15.95,3.41,7.52,73.56,5.74,6.23,12.85,8.7,17.05,5.93,0.34,3.1,0.17
237,2010,5,20,15.05,4.55,99.78,3.34,3.66,294.84,15.4,10.03,6.54,8.15,56.94,2.76,5.68,16.92,8.67,23.2,6.09,5.02,0.0,0.16
238,2010,5,20,13.44,3.66,99.77,1.6,5.41,294.84,15.83,10.25,5.35,9.4,57.81,4.08,5.92,16.83,8.12,22.84,5.69,2.71,0.03,0.16
239,2010,5,22,10.67,8.14,5.64,5.98,4.34,3.35,4.64,16.48,3.8,59.19,2.39,99.56,4.19,277.62,5.74,11.06,10.83,12.98,0.0,0.19
240,2010,5,22,10.91,7.23,6.0,4.68,4.94,3.79,4.64,15.66,2.29,60.19,1.32,99.55,3.23,285.79,5.11,10.87,9.66,12.48,0.08,0.18
241,2010,5,22,9.66,3.23,99.55,1.32,4.94,285.79,10.87,10.91,4.68,6.0,60.19,3.79,4.64,12.48,7.23,15.66,5.11,2.29,0.08,0.18
242,2010,5,23,13.55,4.16,99.25,1.24,6.61,286.73,13.15,10.16,6.04,6.76,54.06,4.94,4.64,14.56,8.7,20.31,6.17,2.09,0.15,0.16
243,2010,5,23,13.16,4.98,99.28,2.84,4.91,286.73,13.13,10.14,7.15,7.31,53.62,3.8,4.64,14.79,9.23,20.47,6.64,4.32,0.04,0.16
244,2010,5,23,10.16,8.7,6.76,6.04,6.61,4.94,4.64,20.31,2.09,54.06,1.24,99.25,4.16,286.73,6.17,13.15,13.55,14.56,0.15,0.16
245,2010,6,1,31.58,5.75,13.92,4.09,3.3,2.28,8.36,25.17,2.46,62.31,1.9,99.5,2.88,336.14,4.18,18.85,11.24,20.87,0.0,0.15
246,2010,6,1,11.24,2.88,99.5,1.9,3.3,336.14,18.85,31.58,4.09,13.92,62.31,2.28,8.36,20.87,5.75,25.17,4.18,2.46,0.0,0.15
247,2010,6,2,29.48,6.98,13.23,4.27,4.55,3.27,9.34,27.83,2.43,63.06,1.53,99.52,2.96,343.48,4.8,20.65,14.59,21.99,0.0,0.15
248,2010,6,2,27.45,7.76,13.96,4.6,5.41,3.95,9.16,29.7,2.34,59.94,1.53,99.13,3.16,343.48,5.47,21.45,15.74,22.91,0.0,0.15
249,2010,6,3,24.94,15.26,10.25,361.38,15.44,3.55,22.77,5.04,4.03,30.7,39.02,61.19,5.23,99.39,2.18,3.4,7.43,3.04,0.0,0.15
250,2010,6,3,361.38,22.87,40.35,4.72,13.06,3.53,16.95,6.51,1.79,2.55,61.75,30.01,10.44,3.67,99.39,1.08,24.69,4.61,0.15,0.0
251,2010,6,4,38.74,6.63,17.68,4.07,4.52,3.45,10.38,30.01,2.12,59.25,1.22,99.5,2.8,362.44,4.67,23.51,12.34,25.0,0.0,0.16
252,2010,6,7,23.48,14.41,8.61,337.52,15.15,2.41,21.53,3.41,2.57,29.55,28.35,56.81,3.25,99.45,1.38,2.05,4.62,1.87,0.0,0.16
253,2010,6,9,23.31,7.6,12.9,5.13,4.68,3.53,7.51,26.48,2.92,55.5,1.87,99.65,3.59,325.54,5.39,19.18,13.57,21.05,0.0,0.16
254,2010,6,9,21.05,13.57,7.51,325.54,12.9,3.59,19.18,5.13,4.68,26.48,23.31,55.5,5.39,99.65,1.87,2.92,7.6,3.53,0.0,0.16
255,2010,6,9,23.16,8.45,12.53,6.67,3.41,2.61,7.26,27.24,5.03,53.69,3.38,99.65,4.71,325.54,5.99,19.08,14.71,21.39,0.0,0.16
256,2010,6,9,24.2,8.58,13.68,6.02,5.12,3.92,7.63,28.44,3.45,50.0,2.03,99.22,4.16,318.67,5.95,21.09,14.76,22.94,0.0,0.17
257,2010,6,10,12.45,8.62,12.71,5.66,5.46,4.2,6.47,23.15,3.16,53.19,1.9,99.13,3.89,296.0,6.1,17.69,10.45,19.33,0.0,0.16
258,2010,6,10,11.84,4.88,99.55,3.38,3.86,296.0,17.12,13.04,6.93,11.4,55.06,2.8,6.47,19.26,8.84,23.23,6.19,4.98,0.0,0.16
259,2010,6,10,300.99,14.82,11.89,2.74,11.07,2.17,9.93,7.81,5.07,4.41,62.94,21.0,6.47,6.25,97.72,3.46,17.08,5.63,0.15,0.0
260,2010,6,11,11.73,9.15,11.59,5.83,5.44,4.29,5.74,29.4,3.72,42.81,2.13,99.11,3.96,314.6,6.42,20.98,17.81,22.06,0.0,0.17
261,2010,3,8,318.19,8.36,13.06,4.21,7.38,3.34,4.13,6.12,1.91,2.0,84.06,11.51,5.62,3.23,99.8,0.84,8.03,4.19,0.16,0.42
262,2010,3,11,256.38,8.9,10.39,2.45,11.46,1.12,3.05,2.88,0.43,0.82,68.88,14.51,4.46,1.34,100.18,0.33,7.28,1.44,0.18,0.0
263,2010,3,14,264.86,8.33,9.52,1.89,12.26,1.74,2.45,3.23,1.34,1.31,70.69,14.7,4.39,2.2,100.12,0.59,7.3,2.34,0.17,0.0
264,2010,3,15,295.79,14.9,10.95,2.81,11.43,2.25,8.65,3.88,1.07,1.44,55.88,20.08,5.25,2.34,99.96,0.59,10.67,2.84,0.17,0.0
265,2010,3,22,12.36,4.77,9.3,3.41,2.88,2.19,6.9,18.5,1.89,76.25,1.12,99.71,2.23,288.07,3.3,13.28,9.2,12.51,0.0,0.17
266,2010,3,25,14.31,5.03,6.73,2.93,4.44,3.19,6.29,15.11,0.59,80.06,0.3,100.01,1.9,303.91,3.49,10.96,8.38,10.79,0.48,0.18
267,2010,3,29,18.45,3.88,11.19,2.05,3.29,2.35,7.02,20.57,0.59,67.38,0.32,99.59,1.28,319.0,2.67,15.21,9.38,13.84,0.21,0.19
268,2010,4,5,302.67,9.0,12.03,3.54,7.21,2.45,5.9,3.96,0.43,1.58,79.94,13.11,5.49,2.48,99.57,0.3,8.83,2.75,0.16,6.76
269,2010,4,9,285.88,14.23,13.93,3.5,16.78,2.27,5.58,4.27,0.77,1.57,70.81,22.37,6.84,2.39,99.04,0.41,14.66,2.67,0.16,0.0
270,2010,4,9,285.88,15.01,13.49,2.85,13.7,2.08,7.66,3.28,0.42,1.3,68.31,21.37,6.84,2.02,99.05,0.27,14.04,2.34,0.16,0.0
271,2010,5,13,17.76,2.8,12.99,2.04,1.58,1.09,7.14,26.03,1.22,54.06,0.83,98.97,1.35,305.73,1.91,19.5,13.04,19.32,0.0,0.17
272,2010,5,13,17.76,2.8,12.99,2.04,1.58,1.09,7.14,26.03,1.22,54.06,0.83,98.97,1.35,305.73,1.91,19.5,13.04,19.32,0.0,0.17
273,2010,5,13,17.76,2.8,12.99,2.04,1.58,1.09,7.14,26.03,1.22,54.06,0.83,98.97,1.35,305.73,1.91,19.5,13.04,19.32,0.0,0.17
274,2010,5,13,17.76,2.8,12.99,2.04,1.58,1.09,7.14,26.03,1.22,54.06,0.83,98.97,1.35,305.73,1.91,19.5,13.04,19.32,0.0,0.17
275,2010,5,13,17.76,2.8,12.99,2.04,1.58,1.09,7.14,26.03,1.22,54.06,0.83,98.97,1.35,305.73,1.91,19.5,13.04,19.32,0.0,0.17
276,2010,5,13,303.85,18.23,18.88,2.34,15.38,1.7,10.69,3.1,0.77,1.41,60.44,26.06,7.45,2.09,99.34,0.47,18.96,2.18,0.16,0.0
277,2010,5,13,19.23,4.57,8.9,3.34,2.91,1.74,7.45,26.37,1.66,63.0,1.34,99.33,2.28,305.73,3.09,17.57,17.47,19.39,0.0,0.17
278,2010,5,16,22.23,3.37,16.01,1.91,2.65,1.63,8.12,27.92,0.71,53.25,0.46,98.77,1.34,328.91,2.1,21.45,11.91,21.65,0.0,0.16
279,2010,5,16,11.91,1.34,98.77,0.46,2.65,328.91,21.45,22.23,1.91,16.01,53.25,1.63,8.12,21.65,3.37,27.92,2.1,0.71,0.0,0.16
280,2010,5,16,10.38,2.53,97.32,1.39,3.48,332.8,12.69,17.44,3.55,8.97,73.62,2.49,6.9,14.44,5.59,19.34,3.88,2.11,0.0,0.16
281,2010,5,18,9.7,1.68,99.7,0.96,3.09,342.77,16.33,23.87,2.54,12.17,70.44,2.03,8.0,17.76,4.3,21.87,2.98,1.22,0.32,0.16
282,2010,5,24,310.21,13.86,14.68,2.86,12.77,2.02,7.23,4.23,1.37,1.98,60.88,19.99,5.74,2.93,99.69,1.12,16.16,3.15,0.16,0.0
283,2010,5,24,15.15,3.43,7.87,2.27,2.29,1.81,5.8,19.83,1.14,61.12,0.64,99.69,1.48,310.21,2.45,13.98,11.95,15.75,0.0,0.16
284,2010,5,25,9.76,1.7,99.41,0.59,3.77,332.5,15.29,20.16,2.54,10.87,67.5,2.71,7.02,15.55,4.52,20.63,3.3,0.75,3.7,0.16
285,2010,5,25,15.55,9.76,7.02,332.5,10.87,1.7,15.29,2.54,3.77,20.63,20.16,67.5,3.3,99.41,0.59,0.75,4.52,2.71,3.7,0.16
286,2010,5,28,287.72,13.58,12.49,5.7,12.26,4.31,7.3,7.47,1.77,3.1,63.81,19.55,5.8,4.58,99.95,0.8,14.99,5.12,0.17,0.14
287,2010,5,29,17.55,2.84,99.71,1.44,3.85,298.77,18.25,11.45,4.18,9.07,52.62,2.68,6.04,19.29,5.91,26.62,4.12,2.06,0.0,0.16
288,2010,5,29,304.45,18.8,10.6,4.45,17.46,3.04,9.59,5.53,1.08,2.3,48.19,27.05,5.55,3.47,99.32,0.8,19.61,3.84,0.18,0.0
289,2010,5,29,17.62,3.43,99.72,2.28,2.08,293.28,18.33,10.91,5.0,9.34,51.31,1.9,5.86,19.76,6.06,26.96,4.18,3.98,0.0,0.17
290,2010,5,29,17.55,2.84,99.71,1.44,3.85,298.77,18.25,11.45,4.18,9.07,52.62,2.68,6.04,19.29,5.91,26.62,4.12,2.06,0.0,0.16
291,2010,5,30,14.16,4.2,16.06,2.0,3.98,2.16,6.23,31.3,0.22,40.12,0.16,98.97,1.25,319.8,2.31,23.45,15.24,23.16,0.0,0.18
292,2010,5,31,22.41,13.05,7.2,340.62,16.08,1.93,22.12,2.8,5.01,29.14,22.9,47.38,3.64,98.95,0.45,0.55,5.55,3.2,0.0,0.16
293,2010,6,5,12.87,1.7,92.69,0.59,3.64,361.51,23.54,26.01,3.28,16.94,55.31,2.45,9.83,23.27,5.38,29.8,3.04,1.73,0.0,0.16
294,2010,6,6,14.46,3.6,99.1,1.95,4.34,346.39,25.98,27.32,5.23,19.55,51.31,3.35,10.13,27.32,7.33,34.01,5.29,2.99,0.0,0.16
295,2010,6,6,16.55,4.34,99.52,3.17,2.65,356.26,24.17,28.11,6.14,16.62,53.94,1.99,9.77,26.27,7.4,33.17,5.16,4.74,0.0,0.16
296,2010,6,6,26.27,16.55,9.77,356.26,16.62,4.34,24.17,6.14,2.65,33.17,28.11,53.94,5.16,99.52,3.17,4.74,7.4,1.99,0.0,0.16
297,2010,6,6,25.82,14.79,10.01,356.26,17.58,3.52,24.27,5.05,4.02,32.37,29.23,54.88,4.77,99.53,1.9,2.88,6.9,2.88,0.0,0.16
298,2010,6,6,27.32,7.33,19.55,5.23,4.34,3.35,10.13,34.01,2.99,51.31,1.95,99.1,3.6,356.26,5.29,25.98,14.46,27.32,0.0,0.16
299,2010,6,6,25.82,14.79,10.01,356.26,17.58,3.52,24.27,5.05,4.02,32.37,29.23,54.88,4.77,99.53,1.9,2.88,6.9,2.88,0.0,0.16
300,2010,6,6,27.32,7.33,19.55,5.23,4.34,3.35,10.13,34.01,2.99,51.31,1.95,99.1,3.6,346.39,5.29,25.98,14.46,27.32,0.0,0.16
301,2010,6,11,17.81,3.96,99.11,2.13,5.44,314.6,20.98,11.73,5.83,11.59,42.81,4.29,5.74,22.06,9.15,29.4,6.42,3.72,0.0,0.17
302,2010,6,11,10.93,8.72,9.41,6.37,4.41,3.67,6.16,25.87,4.3,52.25,2.52,97.38,4.4,301.16,6.19,18.03,16.46,19.55,0.0,0.16
303,2010,6,11,304.55,20.62,11.95,4.67,17.26,3.7,11.38,9.73,5.07,5.02,42.69,28.64,5.68,7.23,99.15,3.2,22.21,6.91,0.18,0.0
304,2010,6,11,11.73,9.15,11.59,5.83,5.44,4.29,5.74,29.4,3.72,42.81,2.13,99.11,3.96,314.6,6.42,20.98,17.81,22.06,0.0,0.17
305,2010,6,11,22.06,17.81,5.74,314.6,11.59,3.96,20.98,5.83,5.44,29.4,11.73,42.81,6.42,99.11,2.13,3.72,9.15,4.29,0.0,0.17
306,2010,6,11,22.06,17.81,5.74,314.6,11.59,3.96,20.98,5.83,5.44,29.4,11.73,42.81,6.42,99.11,2.13,3.72,9.15,4.29,0.0,0.17
307,2010,6,11,21.94,16.7,5.55,322.77,12.37,3.15,21.11,4.68,6.34,29.08,12.3,41.12,5.91,98.72,1.34,1.95,8.28,4.58,0.0,0.19
308,2010,6,12,329.42,24.94,15.04,2.95,14.3,2.41,16.85,4.03,1.09,1.69,33.25,31.15,5.68,2.7,98.87,0.61,25.21,3.01,0.18,0.0
309,2010,6,12,14.44,4.06,16.7,3.1,2.35,1.54,6.1,31.78,1.71,35.94,1.26,99.21,1.96,324.62,2.8,24.54,15.08,25.23,0.0,0.16
