FIRE_YEAR,STAT_CAUSE_DESCR,LATITUDE,LONGITUDE,STATE,DISCOVERY_DATE,FIRE_SIZE,DATE
2010,Miscellaneous,37.39111111,-120.62194444,CA,2455344.5,0.2,2010-05-28
2010,Miscellaneous,37.34611111,-120.52194444,CA,2455345.5,0.3,2010-05-29
2010,Miscellaneous,36.93305555,-119.89694444,CA,2455345.5,0.1,2010-05-29
2010,Equipment Use,36.98611111,-120.645,CA,2455345.5,1.0,2010-05-29
2010,Equipment Use,37.34111111,-120.85111111,CA,2455345.5,1.0,2010-05-29
2010,Miscellaneous,37.005,-120.085,CA,2455346.5,1.0,2010-05-30
2010,Debris Burning,37.23305555,-120.25194444,CA,2455347.5,2.0,2010-05-31
2010,Equipment Use,37.28694444,-120.25194444,CA,2455352.5,0.1,2010-06-05
2010,Miscellaneous,36.98388888,-120.07694444,CA,2455353.5,2.0,2010-06-06
2010,Miscellaneous,37.14611111,-120.825,CA,2455353.5,1.0,2010-06-06
2010,Miscellaneous,37.075,-120.87611111,CA,2455353.5,0.3,2010-06-06
2010,Miscellaneous,37.29305555,-120.325,CA,2455353.5,1.0,2010-06-06
2010,Miscellaneous,37.01111111,-120.12888888,CA,2455353.5,30.0,2010-06-06
2010,Miscellaneous,37.34611111,-120.50611111,CA,2455353.5,0.3,2010-06-06
2010,Miscellaneous,37.01805555,-120.12888888,CA,2455353.5,3.0,2010-06-06
2010,Arson,36.97388888,-120.06,CA,2455353.5,0.3,2010-06-06
2010,Miscellaneous,37.39694444,-120.46111111,CA,2455358.5,0.5,2010-06-11
2010,Miscellaneous,37.18805555,-121.06388888,CA,2455358.5,6.0,2010-06-11
2010,Miscellaneous,37.08305555,-120.40111111,CA,2455358.5,0.2,2010-06-11
2010,Miscellaneous,36.98805555,-120.63611111,CA,2455358.5,1.0,2010-06-11
2010,Miscellaneous,37.38611111,-120.72305555,CA,2455358.5,2.5,2010-06-11
2010,Miscellaneous,37.46611111,-120.49611111,CA,2455358.5,0.1,2010-06-11
2010,Equipment Use,37.52694444,-120.44194444,CA,2455358.5,7.0,2010-06-11
2010,Miscellaneous,37.31,-120.51194444,CA,2455358.5,0.1,2010-06-11
2010,Miscellaneous,36.93111111,-119.89388888,CA,2455358.5,0.3,2010-06-11
2010,Miscellaneous,36.99611111,-119.89388888,CA,2455359.5,0.1,2010-06-12
2010,Miscellaneous,37.38194444,-120.62194444,CA,2455359.5,0.1,2010-06-12
2010,Equipment Use,37.29111111,-120.43805555,CA,2455359.5,5.0,2010-06-12
2010,Miscellaneous,36.96305555,-120.65,CA,2455360.5,1.0,2010-06-13
2010,Miscellaneous,37.01805555,-120.12888888,CA,2455360.5,0.3,2010-06-13
2010,Miscellaneous,37.38805555,-120.72,CA,2455360.5,0.2,2010-06-13
2010,Miscellaneous,37.39694444,-120.63111111,CA,2455360.5,0.2,2010-06-13
2010,Miscellaneous,37.08305555,-120.38305555,CA,2455362.5,1.0,2010-06-15
2010,Miscellaneous,37.04,-120.15611111,CA,2455362.5,0.3,2010-06-15
2010,Miscellaneous,37.17111111,-120.31305555,CA,2455362.5,0.1,2010-06-15
2010,Miscellaneous,37.32,-120.53888888,CA,2455362.5,1.0,2010-06-15
2010,Miscellaneous,36.98,-120.07,CA,2455363.5,0.2,2010-06-16
2010,Miscellaneous,37.08388888,-120.43694444,CA,2455363.5,0.5,2010-06-16
2010,Miscellaneous,36.98305555,-120.06,CA,2455363.5,0.1,2010-06-16
2010,Miscellaneous,37.28388888,-120.47,CA,2455363.5,5.0,2010-06-16
2010,Miscellaneous,36.98694444,-120.07388888,CA,2455363.5,1.0,2010-06-16
2010,Miscellaneous,37.37388888,-120.68194444,CA,2455364.5,0.3,2010-06-17
2010,Miscellaneous,36.98888888,-120.02888888,CA,2455364.5,2.0,2010-06-17
2010,Miscellaneous,37.36305555,-120.57694444,CA,2455368.5,0.1,2010-06-21
2010,Miscellaneous,37.39111111,-120.46805555,CA,2455369.5,3.0,2010-06-22
2010,Miscellaneous,37.38305555,-120.61388888,CA,2455369.5,0.1,2010-06-22
2010,Miscellaneous,37.05388888,-120.96694444,CA,2455369.5,1.0,2010-06-22
2010,Railroad,37.28111111,-120.30888888,CA,2455369.5,0.3,2010-06-22
2010,Equipment Use,37.44805555,-120.70111111,CA,2455370.5,1.0,2010-06-23
2010,Equipment Use,37.14388888,-120.95388888,CA,2455370.5,7.0,2010-06-23
2010,Miscellaneous,37.43388888,-120.675,CA,2455370.5,1.0,2010-06-23
2010,Miscellaneous,37.01111111,-119.76111111,CA,2455371.5,0.3,2010-06-24
2010,Miscellaneous,37.05388888,-120.55388888,CA,2455371.5,4.0,2010-06-24
2010,Children,37.03388888,-119.99,CA,2455371.5,11.0,2010-06-24
2010,Miscellaneous,37.38888888,-120.595,CA,2455372.5,0.3,2010-06-25
2010,Equipment Use,37.00694444,-120.10805555,CA,2455372.5,0.3,2010-06-25
2010,Debris Burning,37.11305555,-120.47305555,CA,2455360.5,0.3,2010-06-13
2010,Arson,37.39,-120.72111111,CA,2455360.5,0.1,2010-06-13
2010,Miscellaneous,37.33388888,-120.575,CA,2455361.5,1.0,2010-06-14
2010,Miscellaneous,36.99611111,-120.645,CA,2455361.5,1.0,2010-06-14
2010,Miscellaneous,36.98694444,-120.07388888,CA,2455361.5,1.0,2010-06-14
2010,Miscellaneous,37.01805555,-120.12888888,CA,2455361.5,1.0,2010-06-14
2010,Arson,36.96305555,-120.65,CA,2455361.5,1.0,2010-06-14
2010,Equipment Use,37.035,-119.99305555,CA,2455361.5,9.0,2010-06-14
2010,Miscellaneous,37.47694444,-120.585,CA,2455362.5,5.0,2010-06-15
2010,Miscellaneous,37.08694444,-120.41888888,CA,2455365.5,0.3,2010-06-18
2010,Miscellaneous,37.445,-120.59388888,CA,2455365.5,2.0,2010-06-18
2010,Miscellaneous,37.08305555,-120.29694444,CA,2455365.5,3.0,2010-06-18
2010,Miscellaneous,37.39694444,-120.46111111,CA,2455365.5,1.0,2010-06-18
2010,Miscellaneous,37.01805555,-120.38305555,CA,2455365.5,5.0,2010-06-18
2010,Children,37.425,-120.78194444,CA,2455365.5,0.4,2010-06-18
2010,Miscellaneous,36.96,-120.035,CA,2455366.5,1.0,2010-06-19
2010,Miscellaneous,37.43,-120.77194444,CA,2455366.5,0.2,2010-06-19
2010,Miscellaneous,37.405,-120.77805555,CA,2455366.5,0.4,2010-06-19
2010,Miscellaneous,37.395,-120.77805555,CA,2455366.5,0.4,2010-06-19
2010,Debris Burning,37.07611111,-120.30388888,CA,2455366.5,0.2,2010-06-19
2010,Smoking,37.1,-121.01611111,CA,2455367.5,19.0,2010-06-20
2010,Debris Burning,37.445,-120.59388888,CA,2455367.5,0.2,2010-06-20
2010,Miscellaneous,37.09888888,-121.01888888,CA,2455373.5,0.1,2010-06-26
2010,Equipment Use,37.14388888,-120.95805555,CA,2455373.5,10.0,2010-06-26
2010,Miscellaneous,36.93805555,-120.07388888,CA,2455373.5,1.0,2010-06-26
2010,Arson,36.93805555,-120.09194444,CA,2455374.5,0.3,2010-06-27
2010,Miscellaneous,37.21388888,-120.21611111,CA,2455375.5,6.0,2010-06-28
2010,Equipment Use,37.10111111,-121.01611111,CA,2455375.5,0.1,2010-06-28
2010,Miscellaneous,37.39,-120.73694444,CA,2455376.5,1.0,2010-06-29
2010,Miscellaneous,37.09694444,-121.01888888,CA,2455376.5,0.3,2010-06-29
2010,Arson,37.39111111,-120.61111111,CA,2455376.5,0.3,2010-06-29
2010,Miscellaneous,37.43694444,-120.78388888,CA,2455377.5,0.2,2010-06-30
2010,Miscellaneous,37.28805555,-120.46305555,CA,2455380.5,0.1,2010-07-03
2010,Children,37.1,-121.01888888,CA,2455380.5,0.1,2010-07-03
2010,Children,37.10111111,-121.01611111,CA,2455380.5,0.2,2010-07-03
2010,Miscellaneous,37.44888888,-120.79694444,CA,2455381.5,0.1,2010-07-04
2010,Miscellaneous,36.98611111,-120.02,CA,2455381.5,0.5,2010-07-04
2010,Miscellaneous,37.08388888,-120.275,CA,2455381.5,0.3,2010-07-04
2010,Miscellaneous,37.41194444,-120.86194444,CA,2455381.5,0.1,2010-07-04
2010,Miscellaneous,37.185,-120.41305555,CA,2455381.5,1.0,2010-07-04
2010,Arson,37.36805555,-120.72388888,CA,2455381.5,1.0,2010-07-04
2010,Children,37.1,-121.01611111,CA,2455381.5,0.1,2010-07-04
2010,Children,37.04888888,-119.98694444,CA,2455381.5,0.3,2010-07-04
2010,Children,37.375,-120.45694444,CA,2455384.5,1.0,2010-07-07
2010,Miscellaneous,37.055,-120.43694444,CA,2455385.5,0.4,2010-07-08
2010,Miscellaneous,37.35,-120.43305555,CA,2455385.5,1.0,2010-07-08
2010,Miscellaneous,37.185,-120.38305555,CA,2455385.5,4.0,2010-07-08
2010,Debris Burning,37.01805555,-120.21111111,CA,2455385.5,0.5,2010-07-08
2010,Children,37.10111111,-121.01611111,CA,2455385.5,0.1,2010-07-08
2010,Miscellaneous,37.38694444,-120.62111111,CA,2455386.5,0.2,2010-07-09
2010,Miscellaneous,37.04694444,-120.82611111,CA,2455386.5,0.2,2010-07-09
2010,Miscellaneous,37.06694444,-119.90888888,CA,2455386.5,1.0,2010-07-09
2010,Miscellaneous,37.08305555,-120.34694444,CA,2455386.5,0.5,2010-07-09
2010,Miscellaneous,37.36111111,-120.47694444,CA,2455386.5,34.0,2010-07-09
2010,Equipment Use,36.98888888,-120.635,CA,2455393.5,1.0,2010-07-16
2010,Equipment Use,37.2,-120.32388888,CA,2455393.5,0.2,2010-07-16
2010,Miscellaneous,37.42,-120.79111111,CA,2455394.5,0.3,2010-07-17
2010,Miscellaneous,37.42611111,-120.77111111,CA,2455394.5,0.2,2010-07-17
2010,Miscellaneous,37.08388888,-120.25694444,CA,2455394.5,0.5,2010-07-17
2010,Miscellaneous,36.99805555,-120.78194444,CA,2455397.5,0.1,2010-07-20
2010,Miscellaneous,37.405,-120.77805555,CA,2455398.5,0.1,2010-07-21
2010,Equipment Use,36.975,-119.885,CA,2455400.5,2.0,2010-07-23
2010,Miscellaneous,37.04305555,-120.15888888,CA,2455402.5,0.3,2010-07-25
2010,Debris Burning,36.98694444,-120.03805555,CA,2455402.5,0.2,2010-07-25
2010,Equipment Use,36.99305555,-120.07388888,CA,2455409.5,1.0,2010-08-01
2010,Miscellaneous,37.07611111,-120.51,CA,2455416.5,1.0,2010-08-08
2010,Miscellaneous,36.88111111,-119.79305555,CA,2455418.5,3.0,2010-08-10
2010,Miscellaneous,37.05388888,-120.55388888,CA,2455418.5,0.1,2010-08-10
2010,Debris Burning,37.27388888,-120.34305555,CA,2455418.5,3.0,2010-08-10
2010,Miscellaneous,37.39,-120.62305555,CA,2455419.5,0.3,2010-08-11
2010,Miscellaneous,37.39194444,-120.61111111,CA,2455419.5,0.3,2010-08-11
2010,Miscellaneous,37.05,-120.82611111,CA,2455419.5,4.0,2010-08-11
2010,Miscellaneous,37.32805555,-120.52111111,CA,2455419.5,2.0,2010-08-11
2010,Equipment Use,37.32805555,-120.86194444,CA,2455419.5,0.1,2010-08-11
2010,Equipment Use,37.36888888,-120.56611111,CA,2455419.5,2.0,2010-08-11
2010,Miscellaneous,36.99305555,-120.70805555,CA,2455420.5,7.7,2010-08-12
2010,Miscellaneous,37.17888888,-120.74194444,CA,2455428.5,1.0,2010-08-20
2010,Debris Burning,37.24305555,-120.40194444,CA,2455428.5,0.3,2010-08-20
2010,Equipment Use,37.07805555,-120.19888888,CA,2455428.5,20.0,2010-08-20
2010,Miscellaneous,37.33888888,-120.53805555,CA,2455429.5,0.3,2010-08-21
2010,Miscellaneous,37.055,-120.26388888,CA,2455430.5,1.0,2010-08-22
2010,Equipment Use,37.16888888,-120.31,CA,2455431.5,1.0,2010-08-23
2010,Miscellaneous,37.445,-120.59388888,CA,2455432.5,0.1,2010-08-24
2010,Equipment Use,37.25111111,-120.39694444,CA,2455377.5,2.0,2010-06-30
2010,Miscellaneous,37.01111111,-120.63611111,CA,2455378.5,1.0,2010-07-01
2010,Miscellaneous,37.12694444,-120.11111111,CA,2455378.5,10.0,2010-07-01
2010,Miscellaneous,37.075,-120.87611111,CA,2455378.5,0.3,2010-07-01
2010,Miscellaneous,36.94305555,-120.01888888,CA,2455379.5,0.1,2010-07-02
2010,Miscellaneous,37.25111111,-120.37888888,CA,2455379.5,1.0,2010-07-02
2010,Miscellaneous,37.08388888,-120.43694444,CA,2455379.5,3.0,2010-07-02
2010,Miscellaneous,37.04305555,-120.15888888,CA,2455379.5,1.5,2010-07-02
2010,Miscellaneous,36.95305555,-120.06805555,CA,2455380.5,0.1,2010-07-03
2010,Miscellaneous,37.51611111,-120.45305555,CA,2455380.5,0.1,2010-07-03
2010,Miscellaneous,37.025,-120.06805555,CA,2455381.5,1.0,2010-07-04
2010,Miscellaneous,36.93805555,-120.03305555,CA,2455382.5,2.0,2010-07-05
2010,Miscellaneous,36.92805555,-119.87611111,CA,2455382.5,1.0,2010-07-05
2010,Miscellaneous,37.39694444,-120.83194444,CA,2455382.5,0.1,2010-07-05
2010,Miscellaneous,36.96805555,-120.08305555,CA,2455382.5,1.0,2010-07-05
2010,Miscellaneous,36.93805555,-120.05611111,CA,2455382.5,0.3,2010-07-05
2010,Miscellaneous,37.14194444,-120.27388888,CA,2455383.5,0.2,2010-07-06
2010,Miscellaneous,36.96694444,-119.83111111,CA,2455383.5,3.0,2010-07-06
2010,Miscellaneous,37.26611111,-120.96305555,CA,2455383.5,0.3,2010-07-06
2010,Miscellaneous,37.09388888,-121.02,CA,2455383.5,1.0,2010-07-06
2010,Equipment Use,36.88,-119.97694444,CA,2455387.5,0.1,2010-07-10
2010,Miscellaneous,37.49305555,-120.50194444,CA,2455388.5,0.1,2010-07-11
2010,Miscellaneous,37.33194444,-120.52805555,CA,2455389.5,0.3,2010-07-12
2010,Miscellaneous,37.395,-120.77805555,CA,2455389.5,0.1,2010-07-12
2010,Miscellaneous,37.08388888,-120.21,CA,2455389.5,0.3,2010-07-12
2010,Equipment Use,36.97805555,-120.68111111,CA,2455389.5,0.5,2010-07-12
2010,Miscellaneous,37.465,-120.81611111,CA,2455390.5,0.1,2010-07-13
2010,Miscellaneous,37.38611111,-120.61388888,CA,2455390.5,10.0,2010-07-13
2010,Miscellaneous,37.01805555,-120.38305555,CA,2455391.5,0.1,2010-07-14
2010,Miscellaneous,37.31194444,-120.51694444,CA,2455391.5,1.0,2010-07-14
2010,Children,37.38888888,-120.61111111,CA,2455391.5,0.2,2010-07-14
2010,Miscellaneous,37.33888888,-120.52194444,CA,2455392.5,0.1,2010-07-15
2010,Miscellaneous,37.49194444,-120.54194444,CA,2455393.5,0.5,2010-07-16
2010,Equipment Use,37.39694444,-120.46111111,CA,2455403.5,20.0,2010-07-26
2010,Miscellaneous,36.96694444,-119.83111111,CA,2455405.5,0.1,2010-07-28
2010,Miscellaneous,36.85111111,-119.94694444,CA,2455405.5,1.0,2010-07-28
2010,Miscellaneous,36.96694444,-119.79388888,CA,2455405.5,1.0,2010-07-28
2010,Miscellaneous,36.96694444,-119.83111111,CA,2455405.5,1.0,2010-07-28
2010,Equipment Use,37.36888888,-120.56611111,CA,2455405.5,0.3,2010-07-28
2010,Miscellaneous,37.39694444,-120.46111111,CA,2455405.5,1.0,2010-07-28
2010,Miscellaneous,37.08388888,-121.10111111,CA,2455406.5,292.0,2010-07-29
2010,Miscellaneous,37.17888888,-120.49194444,CA,2455406.5,0.2,2010-07-29
2010,Miscellaneous,37.09305555,-121.01611111,CA,2455406.5,0.1,2010-07-29
2010,Miscellaneous,36.85805555,-120.42888888,CA,2455406.5,29.0,2010-07-29
2010,Miscellaneous,37.39694444,-120.62194444,CA,2455407.5,0.3,2010-07-30
2010,Miscellaneous,37.08388888,-120.26111111,CA,2455408.5,0.5,2010-07-31
2010,Miscellaneous,36.97694444,-120.07388888,CA,2455421.5,0.2,2010-08-13
2010,Miscellaneous,36.85111111,-119.94694444,CA,2455421.5,0.3,2010-08-13
2010,Miscellaneous,37.40194444,-120.745,CA,2455423.5,0.1,2010-08-15
2010,Miscellaneous,37.1,-120.28305555,CA,2455423.5,0.4,2010-08-15
2010,Equipment Use,37.375,-120.54,CA,2455424.5,0.1,2010-08-16
2010,Miscellaneous,37.07611111,-120.20805555,CA,2455425.5,0.3,2010-08-17
2010,Miscellaneous,37.43694444,-120.78305555,CA,2455426.5,0.1,2010-08-18
2010,Equipment Use,37.12694444,-120.18388888,CA,2455427.5,0.8,2010-08-19
2010,Miscellaneous,37.115,-121.03305555,CA,2455433.5,0.1,2010-08-25
2010,Miscellaneous,37.33388888,-120.57611111,CA,2455433.5,0.3,2010-08-25
2010,Miscellaneous,36.92305555,-119.79388888,CA,2455434.5,3.0,2010-08-26
2010,Miscellaneous,37.10388888,-121.01611111,CA,2455434.5,0.1,2010-08-26
2010,Miscellaneous,37.38888888,-120.61888888,CA,2455434.5,0.5,2010-08-26
2010,Miscellaneous,36.92305555,-119.83111111,CA,2455434.5,0.2,2010-08-26
2010,Miscellaneous,37.08305555,-120.34694444,CA,2455435.5,0.1,2010-08-27
2010,Miscellaneous,37.21805555,-121.08111111,CA,2455435.5,0.1,2010-08-27
2010,Miscellaneous,37.10611111,-120.225,CA,2455435.5,4.0,2010-08-27
2010,Debris Burning,37.23194444,-120.30694444,CA,2455435.5,0.1,2010-08-27
2010,Equipment Use,36.96611111,-120.88305555,CA,2455437.5,0.1,2010-08-29
2010,Miscellaneous,37.09111111,-120.23888888,CA,2455438.5,2.0,2010-08-30
2010,Miscellaneous,37.015,-120.645,CA,2455443.5,1.0,2010-09-04
2010,Equipment Use,37.28111111,-120.29805555,CA,2455443.5,1.0,2010-09-04
2010,Miscellaneous,37.24,-120.39805555,CA,2455444.5,2.0,2010-09-05
2010,Miscellaneous,37.31305555,-120.87888888,CA,2455444.5,10.0,2010-09-05
2010,Miscellaneous,37.03305555,-120.63611111,CA,2455444.5,0.6,2010-09-05
2010,Miscellaneous,37.05694444,-120.81805555,CA,2455445.5,0.2,2010-09-06
2010,Miscellaneous,37.12694444,-120.31111111,CA,2455446.5,0.5,2010-09-07
2010,Miscellaneous,37.04305555,-120.15888888,CA,2455447.5,0.2,2010-09-08
2010,Equipment Use,37.42611111,-120.58805555,CA,2455448.5,0.1,2010-09-09
2010,Miscellaneous,36.92305555,-119.85111111,CA,2455456.5,5.0,2010-09-17
2010,Miscellaneous,37.01388888,-120.92888888,CA,2455456.5,0.3,2010-09-17
2010,Miscellaneous,37.31805555,-120.42305555,CA,2455457.5,1.0,2010-09-18
2010,Smoking,37.335,-120.65111111,CA,2455457.5,0.3,2010-09-18
2010,Miscellaneous,37.08611111,-120.20888888,CA,2455459.5,0.3,2010-09-20
2010,Miscellaneous,37.51888888,-120.44,CA,2455459.5,0.3,2010-09-20
2010,Miscellaneous,37.11305555,-120.31111111,CA,2455462.5,0.5,2010-09-23
2010,Miscellaneous,36.945,-120.035,CA,2455466.5,0.3,2010-09-27
2010,Equipment Use,36.92305555,-119.85805555,CA,2455438.5,1.0,2010-08-30
2010,Children,37.49305555,-120.50305555,CA,2455438.5,4.0,2010-08-30
2010,Miscellaneous,36.99,-120.09805555,CA,2455439.5,0.3,2010-08-31
2010,Equipment Use,37.1,-120.925,CA,2455439.5,0.1,2010-08-31
2010,Miscellaneous,37.38888888,-120.63194444,CA,2455440.5,0.3,2010-09-01
2010,Miscellaneous,36.97805555,-120.02611111,CA,2455441.5,0.1,2010-09-02
2010,Miscellaneous,37.01805555,-120.12888888,CA,2455441.5,0.1,2010-09-02
2010,Miscellaneous,37.17111111,-120.31305555,CA,2455442.5,1.0,2010-09-03
2010,Miscellaneous,37.32194444,-120.52611111,CA,2455450.5,1.0,2010-09-11
2010,Miscellaneous,36.895,-120.12888888,CA,2455451.5,0.1,2010-09-12
2010,Miscellaneous,37.39694444,-120.46111111,CA,2455451.5,1.0,2010-09-12
2010,Miscellaneous,37.36388888,-120.86,CA,2455454.5,1.0,2010-09-15
2010,Miscellaneous,36.99694444,-120.10194444,CA,2455454.5,1.0,2010-09-15
2010,Miscellaneous,37.11305555,-120.31111111,CA,2455454.5,0.5,2010-09-15
2010,Equipment Use,37.08305555,-120.38305555,CA,2455454.5,4.0,2010-09-15
2010,Miscellaneous,37.34611111,-120.79694444,CA,2455455.5,0.5,2010-09-16
2010,Miscellaneous,37.08388888,-120.22888888,CA,2455455.5,0.3,2010-09-16
2010,Miscellaneous,37.08694444,-120.21305555,CA,2455455.5,0.8,2010-09-16
2010,Miscellaneous,37.38888888,-120.61888888,CA,2455456.5,0.5,2010-09-17
2010,Equipment Use,37.28111111,-120.57805555,CA,2455466.5,0.5,2010-09-27
2010,Equipment Use,37.18611111,-120.48805555,CA,2455466.5,1.0,2010-09-27
2010,Miscellaneous,37.36805555,-120.68194444,CA,2455467.5,0.1,2010-09-28
2010,Miscellaneous,37.345,-120.61305555,CA,2455468.5,1.0,2010-09-29
2010,Miscellaneous,37.09388888,-121.01888888,CA,2455469.5,0.1,2010-09-30
2010,Miscellaneous,37.345,-120.25194444,CA,2455469.5,120.0,2010-09-30
2010,Equipment Use,37.18611111,-120.67111111,CA,2455481.5,3.0,2010-10-12
2010,Miscellaneous,36.92388888,-120.255,CA,2455484.5,1.0,2010-10-15
2010,Miscellaneous,37.22694444,-120.38194444,CA,2455485.5,1.0,2010-10-16
2010,Debris Burning,37.31,-120.44305555,CA,2455485.5,0.2,2010-10-16
2010,Equipment Use,37.025,-120.14388888,CA,2455485.5,1.0,2010-10-16
2010,Debris Burning,37.07611111,-120.25694444,CA,2455486.5,0.3,2010-10-17
2010,Miscellaneous,37.00805555,-119.89388888,CA,2455489.5,1.0,2010-10-20
2010,Miscellaneous,36.88,-119.97694444,CA,2455512.5,0.1,2010-11-12
2010,Arson,37.38888888,-120.58694444,CA,2455516.5,0.3,2010-11-16
2010,Miscellaneous,36.96694444,-120.01194444,CA,2455518.5,5.0,2010-11-18
2010,Debris Burning,37.33111111,-120.74,CA,2455541.5,1.0,2010-12-11
2010,Miscellaneous,36.99305555,-120.90805555,CA,2455471.5,4.5,2010-10-02
2010,Arson,37.41888888,-120.66805555,CA,2455471.5,0.1,2010-10-02
2010,Arson,37.42888888,-120.63888888,CA,2455471.5,0.1,2010-10-02
2010,Equipment Use,37.18611111,-120.58,CA,2455471.5,1.0,2010-10-02
2010,Miscellaneous,37.215,-120.48805555,CA,2455473.5,1.0,2010-10-04
2010,Miscellaneous,37.27694444,-120.325,CA,2455475.5,2.0,2010-10-06
2010,Miscellaneous,36.87805555,-119.79194444,CA,2455475.5,0.1,2010-10-06
2010,Miscellaneous,37.04305555,-120.15888888,CA,2455476.5,0.3,2010-10-07
2010,Miscellaneous,36.92305555,-119.91194444,CA,2455478.5,1.0,2010-10-09
2010,Debris Burning,37.09611111,-121.01694444,CA,2455490.5,1.0,2010-10-21
2010,Miscellaneous,37.07888888,-120.65388888,CA,2455495.5,1.0,2010-10-26
2010,Miscellaneous,37.08305555,-120.40111111,CA,2455497.5,0.3,2010-10-28
2010,Miscellaneous,37.04,-120.16611111,CA,2455498.5,0.3,2010-10-29
2010,Equipment Use,37.08305555,-120.29694444,CA,2455498.5,0.3,2010-10-29
2010,Arson,37.01111111,-120.62694444,CA,2455500.5,1.0,2010-10-31
2010,Miscellaneous,36.96694444,-119.89388888,CA,2455504.5,0.3,2010-11-04
2010,Miscellaneous,37.09111111,-120.275,CA,2455507.5,0.1,2010-11-07
2010,Miscellaneous,37.05611111,-120.76194444,CA,2455508.5,0.1,2010-11-08
2010,Miscellaneous,37.93694444,-120.75111111,CA,2455374.5,116.0,2010-06-27
2010,Miscellaneous,37.945,-120.92611111,CA,2455385.5,1.0,2010-07-08
2010,Equipment Use,38.21194444,-120.68611111,CA,2455386.5,22.0,2010-07-09
2010,Miscellaneous,37.87888888,-120.88,CA,2455401.5,0.1,2010-07-24
2010,Miscellaneous,37.81805555,-120.71305555,CA,2455451.5,0.2,2010-09-12
2010,Miscellaneous,36.53111111,-119.21694444,CA,2455444.5,158.0,2010-09-05
2010,Arson,36.03194444,-118.85805555,CA,2455398.5,108.0,2010-07-21
2010,Miscellaneous,36.57805555,-119.17111111,CA,2455425.5,879.0,2010-08-17
2010,Miscellaneous,36.97305555,-122.12694444,CA,2455394.5,0.1,2010-07-17
2010,Equipment Use,37.16694444,-122.36111111,CA,2455425.5,0.6,2010-08-17
2010,Miscellaneous,36.96305555,-121.765,CA,2455433.5,0.1,2010-08-25
2010,Miscellaneous,36.92805555,-121.79805555,CA,2455439.5,1.0,2010-08-31
2010,Children,36.97194444,-121.76305555,CA,2455440.5,0.1,2010-09-01
2010,Miscellaneous,37.14888888,-122.34611111,CA,2455452.5,0.2,2010-09-13
2010,Miscellaneous,36.92805555,-121.79805555,CA,2455402.5,1.0,2010-07-25
2010,Miscellaneous,36.92111111,-121.81,CA,2455403.5,1.0,2010-07-26
2010,Debris Burning,36.99111111,-121.965,CA,2455405.5,0.1,2010-07-28
2010,Miscellaneous,36.915,-121.82805555,CA,2455463.5,0.1,2010-09-24
2010,Miscellaneous,37.52,-122.51,CA,2455464.5,2.0,2010-09-25
2010,Equipment Use,36.97111111,-121.78194444,CA,2455468.5,0.1,2010-09-29
2010,Miscellaneous,36.96694444,-121.765,CA,2455472.5,0.1,2010-10-03
2010,Miscellaneous,37.51,-122.50111111,CA,2455481.5,0.1,2010-10-12
2010,Miscellaneous,40.95194444,-124.12305555,CA,2455376.5,0.1,2010-06-29
2010,Miscellaneous,40.64194444,-124.30388888,CA,2455387.5,0.1,2010-07-10
2010,Miscellaneous,40.32111111,-124.22888888,CA,2455445.5,205.0,2010-09-06
2010,Miscellaneous,37.78888888,-121.74888888,CA,2455364.5,100.0,2010-06-17
2010,Miscellaneous,37.82111111,-121.65611111,CA,2455364.5,115.0,2010-06-17
2010,Miscellaneous,37.74111111,-121.58611111,CA,2455364.5,1.0,2010-06-17
2010,Miscellaneous,37.06888888,-121.56194444,CA,2455370.5,0.1,2010-06-23
2010,Miscellaneous,36.96111111,-121.55111111,CA,2455373.5,0.1,2010-06-26
2010,Miscellaneous,37.63194444,-121.53888888,CA,2455387.5,200.0,2010-07-10
2010,Miscellaneous,37.63305555,-121.50305555,CA,2455387.5,100.0,2010-07-10
2010,Miscellaneous,37.00611111,-121.51111111,CA,2455404.5,0.1,2010-07-27
2010,Miscellaneous,37.88,-121.86805555,CA,2455432.5,180.0,2010-08-24
2010,Miscellaneous,38.05111111,-122.24305555,CA,2455433.5,1.0,2010-08-25
2010,Miscellaneous,37.01305555,-121.50694444,CA,2455434.5,1.0,2010-08-26
2010,Miscellaneous,37.16194444,-121.66305555,CA,2455436.5,3.0,2010-08-28
2010,Miscellaneous,37.08888888,-121.6,CA,2455473.5,1.0,2010-10-04
2010,Miscellaneous,36.96111111,-121.55111111,CA,2455482.5,0.1,2010-10-13
2010,Arson,38.11388888,-122.51194444,CA,2455413.5,0.1,2010-08-05
2010,Equipment Use,38.12111111,-122.63611111,CA,2455380.5,3.0,2010-07-03
2010,Miscellaneous,37.76111111,-122.02694444,CA,2455256.5,0.1,2010-03-01
2010,Equipment Use,37.32805555,-121.17111111,CA,2455355.5,586.0,2010-06-08
2010,Arson,37.66611111,-121.67805555,CA,2455356.5,0.2,2010-06-09
2010,Miscellaneous,37.03305555,-121.59194444,CA,2455357.5,1.0,2010-06-10
