,County,Population,PopulationDensity,HousingUnits,HousingOccupied,HomeValue,Income,AreaCode,WaterArea
10527,Santa Cruz County,8979.0,168.0,4518.0,3868.0,441000.0,75944.0,831,0.0
10528,Santa Cruz County,23974.0,682.0,11719.0,10031.0,656700.0,83507.0,831,1.37
10529,Santa Cruz County,6311.0,528.0,2705.0,2496.0,553200.0,73877.0,831,0.26
10530,San Mateo County,192.0,42.0,115.0,94.0,931000.0,92375.0,,0.0
10531,Santa Cruz County,82474.0,604.0,24331.0,22359.0,366100.0,55208.0,408,2.61
10532,Santa Cruz County,82474.0,604.0,24331.0,22359.0,366100.0,55208.0,408,2.61
10533,Santa Cruz County,82474.0,604.0,24331.0,22359.0,366100.0,55208.0,408,2.61
10534,San Mateo County,18424.0,350.0,7096.0,6675.0,742500.0,100394.0,650,0.56
10535,San Mateo County,,,,,,,,
10536,Santa Cruz County,7778.0,414.0,3642.0,3213.0,460200.0,71964.0,831,0.0
10537,Santa Cruz County,8113.0,725.0,3361.0,3198.0,659500.0,85156.0,831,0.0
10538,Santa Cruz County,9372.0,102.0,4135.0,3763.0,841900.0,116382.0,408,0.74
10539,San Mateo County,25992.0,4589.0,11108.0,10649.0,880200.0,102090.0,650,0.01
10540,Santa Cruz County,,,,,,,831,
10541,Santa Cruz County,8979.0,168.0,4518.0,3868.0,441000.0,75944.0,831,0.0
10542,Santa Cruz County,7778.0,414.0,3642.0,3213.0,460200.0,71964.0,831,0.0
10543,Santa Cruz County,82474.0,604.0,24331.0,22359.0,366100.0,55208.0,408,2.61
10544,Santa Cruz County,82474.0,604.0,24331.0,22359.0,366100.0,55208.0,408,2.61
10545,San Mateo County,47014.0,7454.0,14284.0,13537.0,519100.0,71739.0,650,0.0
10546,San Mateo County,18424.0,350.0,7096.0,6675.0,742500.0,100394.0,650,0.56
10547,San Mateo County,25876.0,365.0,10547.0,9964.0,1000001.0,125060.0,650,0.94
10548,San Mateo County,33749.0,7923.0,14246.0,13728.0,800700.0,114511.0,650,0.6
10549,San Mateo County,63975.0,6224.0,21946.0,21061.0,586400.0,77058.0,650,0.11
10550,San Mateo County,63975.0,6224.0,21946.0,21061.0,586400.0,77058.0,650,0.11
10551,San Mateo County,34429.0,10943.0,13518.0,12795.0,570500.0,69832.0,650,1.08
10552,San Mateo County,39642.0,7040.0,16371.0,15729.0,755400.0,90764.0,650,0.17
10553,San Mateo County,63975.0,6224.0,21946.0,21061.0,586400.0,77058.0,650,0.11
10554,San Mateo County,23981.0,4934.0,9804.0,9422.0,989200.0,107124.0,650,0.0
10555,Fresno County,19504.0,25.0,4836.0,4317.0,148300.0,47088.0,559,0.3
10556,Kings County,37412.0,317.0,12232.0,11578.0,198300.0,51850.0,559,0.08
10557,Fresno County,595.0,19.0,438.0,240.0,270900.0,33622.0,559,0.15
10558,Fresno County,595.0,19.0,438.0,240.0,270900.0,33622.0,559,0.15
10559,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10560,Fresno County,,,,,,,559,
10561,Fresno County,2604.0,23.0,1060.0,921.0,286000.0,54459.0,559,0.89
10562,Fresno County,1359.0,14.0,613.0,536.0,415000.0,32560.0,559,6.08
10563,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10564,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10565,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10566,Fresno County,3862.0,27.0,1878.0,1448.0,233900.0,58168.0,559,0.58
10567,Fresno County,1118.0,33.0,361.0,322.0,179000.0,28571.0,559,0.07
10568,,,,,,,,,
10569,Fresno County,,,,,,,559,
10570,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10571,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10572,Fresno County,30237.0,384.0,8979.0,8385.0,175200.0,43790.0,559,0.21
10573,Fresno County,10557.0,248.0,2671.0,2473.0,135800.0,27906.0,559,0.0
10574,Fresno County,19504.0,25.0,4836.0,4317.0,148300.0,47088.0,559,0.3
10575,Fresno County,3862.0,27.0,1878.0,1448.0,233900.0,58168.0,559,0.58
10576,Fresno County,5640.0,92.0,1584.0,1466.0,233000.0,47361.0,559,0.0
10577,Fresno County,6987.0,87.0,1693.0,1601.0,120400.0,23238.0,559,0.0
10578,Fresno County,5640.0,92.0,1584.0,1466.0,233000.0,47361.0,559,0.0
10579,Fresno County,3468.0,84.0,1058.0,1001.0,171500.0,41325.0,559,0.0
10580,Fresno County,1118.0,33.0,361.0,322.0,179000.0,28571.0,559,0.07
10581,Fresno County,9581.0,27.0,2782.0,2491.0,120300.0,32865.0,209,2.11
10582,Fresno County,19504.0,25.0,4836.0,4317.0,148300.0,47088.0,559,0.3
10583,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10584,Fresno County,5640.0,92.0,1584.0,1466.0,233000.0,47361.0,559,0.0
10585,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10586,Fresno County,15719.0,685.0,3875.0,3644.0,112800.0,35499.0,559,0.0
10587,Fresno County,1114.0,10.0,302.0,263.0,126400.0,30523.0,559,0.34
10588,Fresno County,,,,,,,559,
10589,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10590,Fresno County,15719.0,685.0,3875.0,3644.0,112800.0,35499.0,559,0.0
10591,Fresno County,1134.0,10.0,295.0,241.0,763900.0,34676.0,559,0.14
10592,Fresno County,1118.0,33.0,361.0,322.0,179000.0,28571.0,559,0.07
10593,Fresno County,7313.0,296.0,2416.0,2237.0,222400.0,45230.0,559,0.0
10594,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10595,Fresno County,6987.0,87.0,1693.0,1601.0,120400.0,23238.0,559,0.0
10596,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10597,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10598,Fresno County,1674.0,58.0,673.0,616.0,349400.0,88080.0,559,0.03
10599,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10600,Fresno County,3468.0,84.0,1058.0,1001.0,171500.0,41325.0,559,0.0
10601,Fresno County,41087.0,251.0,11392.0,10376.0,128700.0,29275.0,559,0.0
10602,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10603,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10604,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10605,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10606,Fresno County,9941.0,1312.0,3869.0,3629.0,366500.0,118396.0,559,0.67
10607,Fresno County,6313.0,57.0,1840.0,1714.0,158300.0,43864.0,559,0.01
10608,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10609,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10610,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10611,Fresno County,3862.0,27.0,1878.0,1448.0,233900.0,58168.0,559,0.58
10612,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10613,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10614,Fresno County,30237.0,384.0,8979.0,8385.0,175200.0,43790.0,559,0.21
10615,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10616,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10617,Fresno County,30237.0,384.0,8979.0,8385.0,175200.0,43790.0,559,0.21
10618,Fresno County,6987.0,87.0,1693.0,1601.0,120400.0,23238.0,559,0.0
10619,Fresno County,2627.0,189.0,709.0,651.0,226100.0,31108.0,559,0.0
10620,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10621,Fresno County,9581.0,27.0,2782.0,2491.0,120300.0,32865.0,209,2.11
10622,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10623,Fresno County,1359.0,14.0,613.0,536.0,415000.0,32560.0,559,6.08
10624,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10625,Fresno County,41087.0,251.0,11392.0,10376.0,128700.0,29275.0,559,0.0
10626,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10627,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10628,Fresno County,3721.0,47.0,1678.0,1401.0,166300.0,60743.0,559,0.06
10629,Fresno County,19504.0,25.0,4836.0,4317.0,148300.0,47088.0,559,0.3
10630,Fresno County,464.0,7.0,213.0,177.0,392700.0,32014.0,559,3.94
10631,Fresno County,6987.0,87.0,1693.0,1601.0,120400.0,23238.0,559,0.0
10632,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10633,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10634,Fresno County,1359.0,14.0,613.0,536.0,415000.0,32560.0,559,6.08
10635,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10636,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10637,Fresno County,10557.0,248.0,2671.0,2473.0,135800.0,27906.0,559,0.0
10638,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10639,Fresno County,41087.0,251.0,11392.0,10376.0,128700.0,29275.0,559,0.0
10640,Fresno County,10557.0,248.0,2671.0,2473.0,135800.0,27906.0,559,0.0
10641,Fresno County,19504.0,25.0,4836.0,4317.0,148300.0,47088.0,559,0.3
10642,Fresno County,30237.0,384.0,8979.0,8385.0,175200.0,43790.0,559,0.21
10643,Fresno County,3862.0,27.0,1878.0,1448.0,233900.0,58168.0,559,0.58
10644,Fresno County,4675.0,58.0,1130.0,1058.0,113800.0,26978.0,559,0.52
10645,Fresno County,,,,,,,559,
10646,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10647,Fresno County,5640.0,92.0,1584.0,1466.0,233000.0,47361.0,559,0.0
10648,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10649,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10650,Fresno County,415.0,201.0,111.0,102.0,153100.0,28750.0,559,0.0
10651,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10652,Fresno County,2604.0,23.0,1060.0,921.0,286000.0,54459.0,559,0.89
10653,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10654,Fresno County,19504.0,25.0,4836.0,4317.0,148300.0,47088.0,559,0.3
10655,Fresno County,3721.0,47.0,1678.0,1401.0,166300.0,60743.0,559,0.06
10656,Fresno County,6313.0,57.0,1840.0,1714.0,158300.0,43864.0,559,0.01
10657,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10658,Fresno County,3721.0,47.0,1678.0,1401.0,166300.0,60743.0,559,0.06
10659,Fresno County,585.0,3.0,2295.0,257.0,555000.0,78750.0,559,3.42
10660,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10661,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10662,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10663,Fresno County,1359.0,14.0,613.0,536.0,415000.0,32560.0,559,6.08
10664,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10665,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10666,Fresno County,415.0,201.0,111.0,102.0,153100.0,28750.0,559,0.0
10667,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10668,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10669,Fresno County,15719.0,685.0,3875.0,3644.0,112800.0,35499.0,559,0.0
10670,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10671,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10672,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10673,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10674,Fresno County,,,,,,,559,
10675,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10676,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10677,Fresno County,41087.0,251.0,11392.0,10376.0,128700.0,29275.0,559,0.0
10678,Fresno County,15719.0,685.0,3875.0,3644.0,112800.0,35499.0,559,0.0
10679,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10680,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10681,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10682,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10683,Fresno County,,,,,,,559,
10684,Fresno County,,,,,,,559,
10685,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10686,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10687,Fresno County,45614.0,4075.0,15825.0,15135.0,254400.0,78482.0,559,0.0
10688,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10689,Fresno County,9581.0,27.0,2782.0,2491.0,120300.0,32865.0,209,2.11
10690,Fresno County,6959.0,3395.0,1923.0,1752.0,118500.0,16597.0,209,0.0
10691,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10692,Fresno County,4675.0,58.0,1130.0,1058.0,113800.0,26978.0,559,0.52
10693,Fresno County,3862.0,27.0,1878.0,1448.0,233900.0,58168.0,559,0.58
10694,Fresno County,3862.0,27.0,1878.0,1448.0,233900.0,58168.0,559,0.58
10695,Fresno County,585.0,3.0,2295.0,257.0,555000.0,78750.0,559,3.42
10696,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10697,Fresno County,3721.0,47.0,1678.0,1401.0,166300.0,60743.0,559,0.06
10698,Fresno County,595.0,19.0,438.0,240.0,270900.0,33622.0,559,0.15
10699,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10700,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10701,Fresno County,464.0,7.0,213.0,177.0,392700.0,32014.0,559,3.94
10702,Fresno County,15719.0,685.0,3875.0,3644.0,112800.0,35499.0,559,0.0
10703,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10704,Fresno County,464.0,7.0,213.0,177.0,392700.0,32014.0,559,3.94
10705,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10706,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10707,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10708,Fresno County,3721.0,47.0,1678.0,1401.0,166300.0,60743.0,559,0.06
10709,Fresno County,15719.0,685.0,3875.0,3644.0,112800.0,35499.0,559,0.0
10710,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10711,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10712,Fresno County,1359.0,14.0,613.0,536.0,415000.0,32560.0,559,6.08
10713,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10714,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10715,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10716,Fresno County,1674.0,58.0,673.0,616.0,349400.0,88080.0,559,0.03
10717,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10718,Fresno County,3862.0,27.0,1878.0,1448.0,233900.0,58168.0,559,0.58
10719,Fresno County,41087.0,251.0,11392.0,10376.0,128700.0,29275.0,559,0.0
10720,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10721,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10722,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10723,Fresno County,7313.0,296.0,2416.0,2237.0,222400.0,45230.0,559,0.0
10724,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10725,Fresno County,3862.0,27.0,1878.0,1448.0,233900.0,58168.0,559,0.58
10726,Fresno County,3862.0,27.0,1878.0,1448.0,233900.0,58168.0,559,0.58
10727,Fresno County,30237.0,384.0,8979.0,8385.0,175200.0,43790.0,559,0.21
10728,Fresno County,,,,,,,559,
10729,Fresno County,41087.0,251.0,11392.0,10376.0,128700.0,29275.0,559,0.0
10730,Fresno County,6987.0,87.0,1693.0,1601.0,120400.0,23238.0,559,0.0
10731,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10732,Fresno County,7313.0,296.0,2416.0,2237.0,222400.0,45230.0,559,0.0
10733,Fresno County,7313.0,296.0,2416.0,2237.0,222400.0,45230.0,559,0.0
10734,Fresno County,2604.0,23.0,1060.0,921.0,286000.0,54459.0,559,0.89
10735,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10736,,,,,,,,,
10737,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10738,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10739,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10740,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10741,Fresno County,,,,,,,559,
10742,Fresno County,595.0,19.0,438.0,240.0,270900.0,33622.0,559,0.15
10743,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10744,Fresno County,9581.0,27.0,2782.0,2491.0,120300.0,32865.0,209,2.11
10745,Fresno County,9581.0,27.0,2782.0,2491.0,120300.0,32865.0,209,2.11
10746,Fresno County,1118.0,33.0,361.0,322.0,179000.0,28571.0,559,0.07
10747,Fresno County,464.0,7.0,213.0,177.0,392700.0,32014.0,559,3.94
10748,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10749,Fresno County,585.0,3.0,2295.0,257.0,555000.0,78750.0,559,3.42
10750,Fresno County,6987.0,87.0,1693.0,1601.0,120400.0,23238.0,559,0.0
10751,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10752,Fresno County,41087.0,251.0,11392.0,10376.0,128700.0,29275.0,559,0.0
10753,Fresno County,1359.0,14.0,613.0,536.0,415000.0,32560.0,559,6.08
10754,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10755,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10756,Fresno County,19504.0,25.0,4836.0,4317.0,148300.0,47088.0,559,0.3
10757,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10758,Fresno County,41087.0,251.0,11392.0,10376.0,128700.0,29275.0,559,0.0
10759,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10760,Fresno County,15719.0,685.0,3875.0,3644.0,112800.0,35499.0,559,0.0
10761,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10762,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10763,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10764,Fresno County,,,,,,,559,
10765,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10766,Fresno County,5640.0,92.0,1584.0,1466.0,233000.0,47361.0,559,0.0
10767,Fresno County,30237.0,384.0,8979.0,8385.0,175200.0,43790.0,559,0.21
10768,Fresno County,1134.0,10.0,295.0,241.0,763900.0,34676.0,559,0.14
10769,Fresno County,7313.0,296.0,2416.0,2237.0,222400.0,45230.0,559,0.0
10770,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10771,Fresno County,30237.0,384.0,8979.0,8385.0,175200.0,43790.0,559,0.21
10772,Fresno County,15941.0,199.0,5587.0,5255.0,225900.0,55266.0,559,0.31
10773,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10774,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10775,Fresno County,9581.0,27.0,2782.0,2491.0,120300.0,32865.0,209,2.11
10776,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10777,Fresno County,30237.0,384.0,8979.0,8385.0,175200.0,43790.0,559,0.21
10778,Fresno County,3862.0,27.0,1878.0,1448.0,233900.0,58168.0,559,0.58
10779,Fresno County,3721.0,47.0,1678.0,1401.0,166300.0,60743.0,559,0.06
10780,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10781,Fresno County,11880.0,105.0,2797.0,2627.0,112100.0,25019.0,559,1.42
10782,Fresno County,,,,,,,559,
10783,Fresno County,5640.0,92.0,1584.0,1466.0,233000.0,47361.0,559,0.0
10784,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10785,Fresno County,29776.0,302.0,8832.0,8347.0,170800.0,48817.0,559,0.57
10786,Fresno County,34999.0,164.0,11444.0,10302.0,182600.0,47781.0,559,4.77
10787,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10788,Fresno County,41087.0,251.0,11392.0,10376.0,128700.0,29275.0,559,0.0
10789,Fresno County,19504.0,25.0,4836.0,4317.0,148300.0,47088.0,559,0.3
10790,Fresno County,28965.0,162.0,10079.0,9557.0,358500.0,106235.0,559,1.33
10791,Fresno County,3468.0,84.0,1058.0,1001.0,171500.0,41325.0,559,0.0
10792,Fresno County,3721.0,47.0,1678.0,1401.0,166300.0,60743.0,559,0.06
10793,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10794,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10795,Fresno County,24979.0,382.0,6974.0,6482.0,150800.0,35974.0,559,0.06
10796,Fresno County,1114.0,10.0,302.0,263.0,126400.0,30523.0,559,0.34
10797,Fresno County,19504.0,25.0,4836.0,4317.0,148300.0,47088.0,559,0.3
10798,Fresno County,19504.0,25.0,4836.0,4317.0,148300.0,47088.0,559,0.3
10799,Fresno County,35351.0,5344.0,14584.0,13612.0,159800.0,39801.0,559,0.0
10800,Fresno County,45614.0,4075.0,15825.0,15135.0,254400.0,78482.0,559,0.0
10801,Fresno County,30202.0,4308.0,12181.0,11035.0,186400.0,42286.0,559,0.0
10802,Fresno County,45614.0,4075.0,15825.0,15135.0,254400.0,78482.0,559,0.0
10803,Humboldt County,2579.0,109.0,1571.0,1220.0,422000.0,47417.0,707,13.15
10804,Humboldt County,360.0,6.0,206.0,163.0,156700.0,11955.0,707,0.07
10805,Humboldt County,533.0,11.0,336.0,261.0,290000.0,31107.0,707,0.19
10806,Humboldt County,1612.0,9.0,1159.0,780.0,320300.0,50188.0,707,9.03
10807,Humboldt County,1222.0,162.0,506.0,477.0,336900.0,58250.0,707,0.0
10808,Humboldt County,1612.0,9.0,1159.0,780.0,320300.0,50188.0,707,9.03
10809,Humboldt County,3494.0,26.0,1417.0,1135.0,120400.0,26786.0,530,1.5
10810,Humboldt County,1062.0,18.0,612.0,522.0,343300.0,37993.0,707,0.06
10811,Humboldt County,1648.0,49.0,867.0,709.0,286600.0,27635.0,707,0.06
10812,Humboldt County,360.0,6.0,206.0,163.0,156700.0,11955.0,707,0.07
10813,Del Norte County,24528.0,126.0,9176.0,8253.0,199700.0,39486.0,707,29.74
10814,Humboldt County,2533.0,13.0,1390.0,1170.0,457300.0,43021.0,707,0.25
10815,Humboldt County,2579.0,109.0,1571.0,1220.0,422000.0,47417.0,707,13.15
10816,Humboldt County,,,,,,,,
10817,Humboldt County,425.0,2.0,360.0,211.0,391700.0,36538.0,707,0.29
10818,Humboldt County,2533.0,13.0,1390.0,1170.0,457300.0,43021.0,707,0.25
10819,Humboldt County,533.0,11.0,336.0,261.0,290000.0,31107.0,707,0.19
10820,Del Norte County,24528.0,126.0,9176.0,8253.0,199700.0,39486.0,707,29.74
10821,Humboldt County,2533.0,13.0,1390.0,1170.0,457300.0,43021.0,707,0.25
10822,Humboldt County,,,,,,,,
10823,Humboldt County,533.0,11.0,336.0,261.0,290000.0,31107.0,707,0.19
10824,Humboldt County,425.0,2.0,360.0,211.0,391700.0,36538.0,707,0.29
